row,time,amp,half_width,width_height,asym,prom,start,stop,idx,idx_peak,idx_start,idx_stop,status,is_valid,shank,segment,time_toothy_concat_s,time_true_s,time_error_ms,nlx_timestamp_us,raw_sample_index,near_stitch,start_true_s,stop_true_s
18687,47.57303284485289,0.5735246,16.786992559071223,0.18844269961118698,12.5,0.7748307436704636,47.56503283932961,47.58203285106657,47573,47573,47565,47582,1,1,0,0,47.57303284485289,47.57303284485289,-0.0,1707497080633649,1427191,False,47.56503283932961,47.58203285106657
18688,47.999033138967356,0.6403909,29.649655786532094,0.2520657852292061,-30.76923076923077,0.921858936548233,47.98203312723039,48.01203314794268,47999,47999,47982,48012,1,1,0,0,47.999033138967356,47.999033138967356,-0.0,1707497081059650,1439971,False,47.98203312723039,48.01203314794268
18689,49.36403408137637,0.6224515,8.32649271315313,0.2911206316202879,-25.0,0.8578727394342422,49.35903407792433,49.36803408413801,49364,49364,49359,49368,1,1,0,0,49.36403408137637,49.36403408137637,-0.0,1707497082424651,1480921,False,49.35903407792433,49.36803408413801
18690,49.82903440241681,0.705737,16.743887500138953,0.2909851670265198,-12.5,0.993961364030838,49.82003439620312,49.837034407940074,49829,49829,49820,49837,1,1,0,0,49.82903440241681,49.82903440241681,-0.0,1707497082889651,1494871,False,49.82003439620312,49.837034407940074
18691,50.33003474831199,0.5816091,19.897595647373237,0.22914879769086838,-50.0,0.7922846376895905,50.31803474002707,50.33803475383526,50330,50330,50318,50338,1,1,0,0,50.33003474831199,50.33003474831199,-0.0,1707497083390651,1509901,False,50.31803474002707,50.33803475383526
18692,50.83903509973043,0.92486596,10.759889115819533,0.3692871555685997,-20.0,1.394079327583313,50.83303509558798,50.844035103182485,50839,50839,50833,50844,1,1,0,0,50.83903509973043,50.83903509973043,-0.0,1707497083899652,1525171,False,50.83303509558798,50.844035103182485
18693,51.118035292354705,0.62517655,18.01338606223726,0.2286078780889511,25.0,0.8114681988954544,51.11003528683142,51.12803529925879,51118,51118,51110,51128,1,1,0,0,51.118035292354705,51.118035292354705,-0.0,1707497084178652,1533541,False,51.11003528683142,51.12803529925879
18694,69.01604764930458,0.6543244,15.67509900323057,0.2583445757627487,-28.57142857142857,0.9334789514541626,69.0070476430909,69.02304765413746,69016,69016,69007,69023,1,1,0,0,69.01604764930458,69.01604764930458,-0.0,1707497102076664,2070481,False,69.0070476430909,69.02304765413746
18695,75.03805180695082,0.5817447,44.120149118694826,0.18534059822559357,114.28571428571428,0.8897906541824341,75.0240517972851,75.0680518276631,75038,75038,75024,75068,1,1,0,0,75.03805180695082,75.03805180695082,-0.0,1707497108098668,2251142,False,75.0240517972851,75.0680518276631
18696,81.84505650656854,0.5652472,21.347718122589868,0.2120467573404312,44.44444444444444,0.8816821575164795,81.83605650035484,81.85805651554385,81845,81845,81836,81858,1,1,0,0,81.84505650656854,81.84505650656854,-0.0,1707497114905673,2455352,False,81.83605650035484,81.85805651554385
