session,cluster,field,channel,is_best,n,mu_deg,r,p_rayleigh,theta_total_sec_ref,recording_total_sec_ref,theta_pct_ref,theta_segments_ref,orig_field,Level,LevelAdj
m41s1,9,CA1,5,0,22,297.211341776992,0.388294737512176,0.0344090361255499,201.838399999999,3263.4192,6.18487505374727,[67.350-67.985]; [90.345-90.982]; [99.030-100.197]; [110.754-111.574]; [118.705-119.429]; [140.358-141.003]; [190.290-191.235]; [213.935-214.569]; [226.842-227.694]; [266.222-266.973]; [290.014-290.841]; [293.370-294.027]; [312.352-312.994]; [339.932-340.807]; [450.136-450.762]; [494.302-495.554]; [512.490-513.475]; [557.459-558.241]; [575.935-576.678]; [621.356-621.978]; [722.681-723.361]; [728.281-729.101]; [869.431-870.204]; [882.750-883.386]; [914.328-914.942]; [949.386-950.806]; [951.062-951.937]; [952.162-953.324]; [955.918-956.750]; [960.450-961.064]; [961.325-962.011]; [962.811-963.386]; [963.667-965.414]; [969.775-971.026]; [971.406-972.131]; [974.958-976.194]; [976.674-977.335]; [977.402-977.978]; [980.394-981.269]; [981.603-982.499]; [983.130-984.177]; [985.575-986.431]; [986.680-987.408]; [992.518-993.873]; [994.475-995.294]; [1014.653-1015.552]; [1019.364-1020.330]; [1025.296-1026.331]; [1032.482-1033.141]; [1034.148-1034.958]; [1048.863-1049.531]; [1051.270-1051.910]; [1056.282-1056.900]; [1061.390-1062.207]; [1067.416-1068.045]; [1074.092-1074.856]; [1088.150-1088.918]; [1099.318-1100.294]; [1105.741-1106.324]; [1125.134-1125.758]; [1149.135-1149.769]; [1160.762-1161.431]; [1205.957-1206.546]; [1256.067-1256.956]; [1257.721-1258.374]; [1269.313-1269.966]; [1270.222-1270.991]; [1271.270-1271.941]; [1271.982-1273.194]; [1288.650-1289.469]; [1293.083-1293.904]; [1298.698-1299.766]; [1306.381-1307.089]; [1311.183-1311.790]; [1325.191-1325.814]; [1331.370-1333.338]; [1333.542-1334.131]; [1352.389-1352.985]; [1363.634-1364.228]; [1417.698-1418.864]; [1431.764-1432.593]; [1445.250-1446.211]; [1449.859-1450.660]; [1451.159-1452.675]; [1452.752-1453.502]; [1453.583-1454.319]; [1465.466-1467.226]; [1467.675-1468.316]; [1489.068-1489.645]; [1496.505-1497.392]; [1498.112-1499.130]; [1517.746-1519.030]; [1519.232-1520.022]; [1525.906-1527.370]; [1535.478-1536.532]; [1541.880-1542.558]; [1545.460-1546.238]; [1551.560-1552.299]; [1552.474-1553.279]; [1614.458-1615.324]; [1687.346-1688.620]; [1697.030-1697.715]; [1710.871-1711.698]; [1712.057-1712.723]; [1717.544-1718.609]; [1747.719-1748.558]; [1753.069-1753.696]; [1791.602-1792.353]; [1818.630-1819.226]; [1848.208-1848.791]; [1851.709-1852.492]; [1884.244-1884.990]; [1895.348-1896.533]; [1899.314-1899.905]; [1901.178-1901.962]; [1905.062-1905.835]; [1909.388-1910.056]; [1915.390-1916.120]; [1919.176-1919.838]; [1925.278-1926.140]; [1940.898-1941.505]; [1949.879-1950.920]; [1968.702-1969.908]; [1974.991-1976.892]; [1977.836-1978.474]; [2014.835-2015.804]; [2020.327-2021.457]; [2023.657-2024.503]; [2026.450-2027.112]; [2045.525-2046.292]; [2052.769-2053.351]; [2057.850-2058.431]; [2068.770-2069.346]; [2103.411-2104.294]; [2104.455-2105.076]; [2105.199-2105.897]; [2106.228-2106.876]; [2109.878-2110.813]; [2148.743-2149.664]; [2187.290-2189.141]; [2209.744-2210.961]; [2213.625-2215.094]; [2225.978-2226.915]; [2235.501-2236.967]; [2241.784-2242.637]; [2249.815-2250.420]; [2251.024-2251.610]; [2254.767-2256.101]; [2267.691-2268.336]; [2284.154-2284.883]; [2289.533-2290.975]; [2291.087-2292.218]; [2292.587-2293.248]; [2300.992-2302.273]; [2306.671-2308.003]; [2317.806-2318.549]; [2318.615-2319.306]; [2326.262-2326.845]; [2327.011-2327.716]; [2328.570-2329.322]; [2329.469-2330.967]; [2339.019-2339.666]; [2344.859-2345.494]; [2345.736-2346.546]; [2353.104-2354.196]; [2354.366-2354.953]; [2355.066-2356.741]; [2357.081-2357.724]; [2358.042-2358.720]; [2358.766-2360.810]; [2382.791-2383.555]; [2387.733-2388.372]; [2393.307-2394.089]; [2404.958-2407.141]; [2410.840-2411.487]; [2417.616-2418.518]; [2423.349-2424.272]; [2431.842-2432.678]; [2441.442-2442.928]; [2443.094-2443.985]; [2443.998-2445.086]; [2462.136-2463.030]; [2471.294-2473.637]; [2476.188-2477.057]; [2478.932-2479.614]; [2479.706-2480.305]; [2509.380-2510.848]; [2513.698-2514.472]; [2522.218-2523.022]; [2530.404-2531.656]; [2536.775-2537.881]; [2538.299-2539.803]; [2540.905-2541.535]; [2575.584-2576.374]; [2587.662-2588.424]; [2614.111-2615.094]; [2619.890-2620.655]; [2620.962-2621.536]; [2645.115-2645.725]; [2656.721-2657.418]; [2704.021-2704.859]; [2709.345-2709.940]; [2710.134-2710.712]; [2714.878-2715.654]; [2718.052-2718.736]; [2738.587-2739.455]; [2745.703-2746.622]; [2764.454-2765.043]; [2812.798-2813.427]; [2828.042-2829.122]; [2840.114-2841.219]; [2845.726-2846.571]; [2847.910-2849.042]; [2859.902-2861.369]; [2865.937-2867.108]; [2928.742-2930.124]; [2951.349-2952.004]; [2958.054-2959.315]; [2966.594-2967.358]; [2976.945-2977.531]; [2993.454-2994.342]; [2994.462-2995.186]; [2995.510-2996.906]; [3086.516-3087.407]; [3097.641-3098.325]; [3103.472-3104.066]; [3234.845-3235.469]; [3256.506-3257.185],CA1,1,1
m41s1,9,CA1,6,1,22,299.206433293874,0.38569528933922,0.0360560632206107,201.838399999999,3263.4192,6.18487505374727,[67.350-67.985]; [90.345-90.982]; [99.030-100.197]; [110.754-111.574]; [118.705-119.429]; [140.358-141.003]; [190.290-191.235]; [213.935-214.569]; [226.842-227.694]; [266.222-266.973]; [290.014-290.841]; [293.370-294.027]; [312.352-312.994]; [339.932-340.807]; [450.136-450.762]; [494.302-495.554]; [512.490-513.475]; [557.459-558.241]; [575.935-576.678]; [621.356-621.978]; [722.681-723.361]; [728.281-729.101]; [869.431-870.204]; [882.750-883.386]; [914.328-914.942]; [949.386-950.806]; [951.062-951.937]; [952.162-953.324]; [955.918-956.750]; [960.450-961.064]; [961.325-962.011]; [962.811-963.386]; [963.667-965.414]; [969.775-971.026]; [971.406-972.131]; [974.958-976.194]; [976.674-977.335]; [977.402-977.978]; [980.394-981.269]; [981.603-982.499]; [983.130-984.177]; [985.575-986.431]; [986.680-987.408]; [992.518-993.873]; [994.475-995.294]; [1014.653-1015.552]; [1019.364-1020.330]; [1025.296-1026.331]; [1032.482-1033.141]; [1034.148-1034.958]; [1048.863-1049.531]; [1051.270-1051.910]; [1056.282-1056.900]; [1061.390-1062.207]; [1067.416-1068.045]; [1074.092-1074.856]; [1088.150-1088.918]; [1099.318-1100.294]; [1105.741-1106.324]; [1125.134-1125.758]; [1149.135-1149.769]; [1160.762-1161.431]; [1205.957-1206.546]; [1256.067-1256.956]; [1257.721-1258.374]; [1269.313-1269.966]; [1270.222-1270.991]; [1271.270-1271.941]; [1271.982-1273.194]; [1288.650-1289.469]; [1293.083-1293.904]; [1298.698-1299.766]; [1306.381-1307.089]; [1311.183-1311.790]; [1325.191-1325.814]; [1331.370-1333.338]; [1333.542-1334.131]; [1352.389-1352.985]; [1363.634-1364.228]; [1417.698-1418.864]; [1431.764-1432.593]; [1445.250-1446.211]; [1449.859-1450.660]; [1451.159-1452.675]; [1452.752-1453.502]; [1453.583-1454.319]; [1465.466-1467.226]; [1467.675-1468.316]; [1489.068-1489.645]; [1496.505-1497.392]; [1498.112-1499.130]; [1517.746-1519.030]; [1519.232-1520.022]; [1525.906-1527.370]; [1535.478-1536.532]; [1541.880-1542.558]; [1545.460-1546.238]; [1551.560-1552.299]; [1552.474-1553.279]; [1614.458-1615.324]; [1687.346-1688.620]; [1697.030-1697.715]; [1710.871-1711.698]; [1712.057-1712.723]; [1717.544-1718.609]; [1747.719-1748.558]; [1753.069-1753.696]; [1791.602-1792.353]; [1818.630-1819.226]; [1848.208-1848.791]; [1851.709-1852.492]; [1884.244-1884.990]; [1895.348-1896.533]; [1899.314-1899.905]; [1901.178-1901.962]; [1905.062-1905.835]; [1909.388-1910.056]; [1915.390-1916.120]; [1919.176-1919.838]; [1925.278-1926.140]; [1940.898-1941.505]; [1949.879-1950.920]; [1968.702-1969.908]; [1974.991-1976.892]; [1977.836-1978.474]; [2014.835-2015.804]; [2020.327-2021.457]; [2023.657-2024.503]; [2026.450-2027.112]; [2045.525-2046.292]; [2052.769-2053.351]; [2057.850-2058.431]; [2068.770-2069.346]; [2103.411-2104.294]; [2104.455-2105.076]; [2105.199-2105.897]; [2106.228-2106.876]; [2109.878-2110.813]; [2148.743-2149.664]; [2187.290-2189.141]; [2209.744-2210.961]; [2213.625-2215.094]; [2225.978-2226.915]; [2235.501-2236.967]; [2241.784-2242.637]; [2249.815-2250.420]; [2251.024-2251.610]; [2254.767-2256.101]; [2267.691-2268.336]; [2284.154-2284.883]; [2289.533-2290.975]; [2291.087-2292.218]; [2292.587-2293.248]; [2300.992-2302.273]; [2306.671-2308.003]; [2317.806-2318.549]; [2318.615-2319.306]; [2326.262-2326.845]; [2327.011-2327.716]; [2328.570-2329.322]; [2329.469-2330.967]; [2339.019-2339.666]; [2344.859-2345.494]; [2345.736-2346.546]; [2353.104-2354.196]; [2354.366-2354.953]; [2355.066-2356.741]; [2357.081-2357.724]; [2358.042-2358.720]; [2358.766-2360.810]; [2382.791-2383.555]; [2387.733-2388.372]; [2393.307-2394.089]; [2404.958-2407.141]; [2410.840-2411.487]; [2417.616-2418.518]; [2423.349-2424.272]; [2431.842-2432.678]; [2441.442-2442.928]; [2443.094-2443.985]; [2443.998-2445.086]; [2462.136-2463.030]; [2471.294-2473.637]; [2476.188-2477.057]; [2478.932-2479.614]; [2479.706-2480.305]; [2509.380-2510.848]; [2513.698-2514.472]; [2522.218-2523.022]; [2530.404-2531.656]; [2536.775-2537.881]; [2538.299-2539.803]; [2540.905-2541.535]; [2575.584-2576.374]; [2587.662-2588.424]; [2614.111-2615.094]; [2619.890-2620.655]; [2620.962-2621.536]; [2645.115-2645.725]; [2656.721-2657.418]; [2704.021-2704.859]; [2709.345-2709.940]; [2710.134-2710.712]; [2714.878-2715.654]; [2718.052-2718.736]; [2738.587-2739.455]; [2745.703-2746.622]; [2764.454-2765.043]; [2812.798-2813.427]; [2828.042-2829.122]; [2840.114-2841.219]; [2845.726-2846.571]; [2847.910-2849.042]; [2859.902-2861.369]; [2865.937-2867.108]; [2928.742-2930.124]; [2951.349-2952.004]; [2958.054-2959.315]; [2966.594-2967.358]; [2976.945-2977.531]; [2993.454-2994.342]; [2994.462-2995.186]; [2995.510-2996.906]; [3086.516-3087.407]; [3097.641-3098.325]; [3103.472-3104.066]; [3234.845-3235.469]; [3256.506-3257.185],CA1,2,2
m41s1,9,CA1,13,0,22,355.284864956823,0.581655480788429,0.000340055609686058,201.838399999999,3263.4192,6.18487505374727,[67.350-67.985]; [90.345-90.982]; [99.030-100.197]; [110.754-111.574]; [118.705-119.429]; [140.358-141.003]; [190.290-191.235]; [213.935-214.569]; [226.842-227.694]; [266.222-266.973]; [290.014-290.841]; [293.370-294.027]; [312.352-312.994]; [339.932-340.807]; [450.136-450.762]; [494.302-495.554]; [512.490-513.475]; [557.459-558.241]; [575.935-576.678]; [621.356-621.978]; [722.681-723.361]; [728.281-729.101]; [869.431-870.204]; [882.750-883.386]; [914.328-914.942]; [949.386-950.806]; [951.062-951.937]; [952.162-953.324]; [955.918-956.750]; [960.450-961.064]; [961.325-962.011]; [962.811-963.386]; [963.667-965.414]; [969.775-971.026]; [971.406-972.131]; [974.958-976.194]; [976.674-977.335]; [977.402-977.978]; [980.394-981.269]; [981.603-982.499]; [983.130-984.177]; [985.575-986.431]; [986.680-987.408]; [992.518-993.873]; [994.475-995.294]; [1014.653-1015.552]; [1019.364-1020.330]; [1025.296-1026.331]; [1032.482-1033.141]; [1034.148-1034.958]; [1048.863-1049.531]; [1051.270-1051.910]; [1056.282-1056.900]; [1061.390-1062.207]; [1067.416-1068.045]; [1074.092-1074.856]; [1088.150-1088.918]; [1099.318-1100.294]; [1105.741-1106.324]; [1125.134-1125.758]; [1149.135-1149.769]; [1160.762-1161.431]; [1205.957-1206.546]; [1256.067-1256.956]; [1257.721-1258.374]; [1269.313-1269.966]; [1270.222-1270.991]; [1271.270-1271.941]; [1271.982-1273.194]; [1288.650-1289.469]; [1293.083-1293.904]; [1298.698-1299.766]; [1306.381-1307.089]; [1311.183-1311.790]; [1325.191-1325.814]; [1331.370-1333.338]; [1333.542-1334.131]; [1352.389-1352.985]; [1363.634-1364.228]; [1417.698-1418.864]; [1431.764-1432.593]; [1445.250-1446.211]; [1449.859-1450.660]; [1451.159-1452.675]; [1452.752-1453.502]; [1453.583-1454.319]; [1465.466-1467.226]; [1467.675-1468.316]; [1489.068-1489.645]; [1496.505-1497.392]; [1498.112-1499.130]; [1517.746-1519.030]; [1519.232-1520.022]; [1525.906-1527.370]; [1535.478-1536.532]; [1541.880-1542.558]; [1545.460-1546.238]; [1551.560-1552.299]; [1552.474-1553.279]; [1614.458-1615.324]; [1687.346-1688.620]; [1697.030-1697.715]; [1710.871-1711.698]; [1712.057-1712.723]; [1717.544-1718.609]; [1747.719-1748.558]; [1753.069-1753.696]; [1791.602-1792.353]; [1818.630-1819.226]; [1848.208-1848.791]; [1851.709-1852.492]; [1884.244-1884.990]; [1895.348-1896.533]; [1899.314-1899.905]; [1901.178-1901.962]; [1905.062-1905.835]; [1909.388-1910.056]; [1915.390-1916.120]; [1919.176-1919.838]; [1925.278-1926.140]; [1940.898-1941.505]; [1949.879-1950.920]; [1968.702-1969.908]; [1974.991-1976.892]; [1977.836-1978.474]; [2014.835-2015.804]; [2020.327-2021.457]; [2023.657-2024.503]; [2026.450-2027.112]; [2045.525-2046.292]; [2052.769-2053.351]; [2057.850-2058.431]; [2068.770-2069.346]; [2103.411-2104.294]; [2104.455-2105.076]; [2105.199-2105.897]; [2106.228-2106.876]; [2109.878-2110.813]; [2148.743-2149.664]; [2187.290-2189.141]; [2209.744-2210.961]; [2213.625-2215.094]; [2225.978-2226.915]; [2235.501-2236.967]; [2241.784-2242.637]; [2249.815-2250.420]; [2251.024-2251.610]; [2254.767-2256.101]; [2267.691-2268.336]; [2284.154-2284.883]; [2289.533-2290.975]; [2291.087-2292.218]; [2292.587-2293.248]; [2300.992-2302.273]; [2306.671-2308.003]; [2317.806-2318.549]; [2318.615-2319.306]; [2326.262-2326.845]; [2327.011-2327.716]; [2328.570-2329.322]; [2329.469-2330.967]; [2339.019-2339.666]; [2344.859-2345.494]; [2345.736-2346.546]; [2353.104-2354.196]; [2354.366-2354.953]; [2355.066-2356.741]; [2357.081-2357.724]; [2358.042-2358.720]; [2358.766-2360.810]; [2382.791-2383.555]; [2387.733-2388.372]; [2393.307-2394.089]; [2404.958-2407.141]; [2410.840-2411.487]; [2417.616-2418.518]; [2423.349-2424.272]; [2431.842-2432.678]; [2441.442-2442.928]; [2443.094-2443.985]; [2443.998-2445.086]; [2462.136-2463.030]; [2471.294-2473.637]; [2476.188-2477.057]; [2478.932-2479.614]; [2479.706-2480.305]; [2509.380-2510.848]; [2513.698-2514.472]; [2522.218-2523.022]; [2530.404-2531.656]; [2536.775-2537.881]; [2538.299-2539.803]; [2540.905-2541.535]; [2575.584-2576.374]; [2587.662-2588.424]; [2614.111-2615.094]; [2619.890-2620.655]; [2620.962-2621.536]; [2645.115-2645.725]; [2656.721-2657.418]; [2704.021-2704.859]; [2709.345-2709.940]; [2710.134-2710.712]; [2714.878-2715.654]; [2718.052-2718.736]; [2738.587-2739.455]; [2745.703-2746.622]; [2764.454-2765.043]; [2812.798-2813.427]; [2828.042-2829.122]; [2840.114-2841.219]; [2845.726-2846.571]; [2847.910-2849.042]; [2859.902-2861.369]; [2865.937-2867.108]; [2928.742-2930.124]; [2951.349-2952.004]; [2958.054-2959.315]; [2966.594-2967.358]; [2976.945-2977.531]; [2993.454-2994.342]; [2994.462-2995.186]; [2995.510-2996.906]; [3086.516-3087.407]; [3097.641-3098.325]; [3103.472-3104.066]; [3234.845-3235.469]; [3256.506-3257.185],CA1,3,3
m41s1,9,CA1,20,0,22,91.3112289003104,0.432771846730554,0.0145900614239359,201.838399999999,3263.4192,6.18487505374727,[67.350-67.985]; [90.345-90.982]; [99.030-100.197]; [110.754-111.574]; [118.705-119.429]; [140.358-141.003]; [190.290-191.235]; [213.935-214.569]; [226.842-227.694]; [266.222-266.973]; [290.014-290.841]; [293.370-294.027]; [312.352-312.994]; [339.932-340.807]; [450.136-450.762]; [494.302-495.554]; [512.490-513.475]; [557.459-558.241]; [575.935-576.678]; [621.356-621.978]; [722.681-723.361]; [728.281-729.101]; [869.431-870.204]; [882.750-883.386]; [914.328-914.942]; [949.386-950.806]; [951.062-951.937]; [952.162-953.324]; [955.918-956.750]; [960.450-961.064]; [961.325-962.011]; [962.811-963.386]; [963.667-965.414]; [969.775-971.026]; [971.406-972.131]; [974.958-976.194]; [976.674-977.335]; [977.402-977.978]; [980.394-981.269]; [981.603-982.499]; [983.130-984.177]; [985.575-986.431]; [986.680-987.408]; [992.518-993.873]; [994.475-995.294]; [1014.653-1015.552]; [1019.364-1020.330]; [1025.296-1026.331]; [1032.482-1033.141]; [1034.148-1034.958]; [1048.863-1049.531]; [1051.270-1051.910]; [1056.282-1056.900]; [1061.390-1062.207]; [1067.416-1068.045]; [1074.092-1074.856]; [1088.150-1088.918]; [1099.318-1100.294]; [1105.741-1106.324]; [1125.134-1125.758]; [1149.135-1149.769]; [1160.762-1161.431]; [1205.957-1206.546]; [1256.067-1256.956]; [1257.721-1258.374]; [1269.313-1269.966]; [1270.222-1270.991]; [1271.270-1271.941]; [1271.982-1273.194]; [1288.650-1289.469]; [1293.083-1293.904]; [1298.698-1299.766]; [1306.381-1307.089]; [1311.183-1311.790]; [1325.191-1325.814]; [1331.370-1333.338]; [1333.542-1334.131]; [1352.389-1352.985]; [1363.634-1364.228]; [1417.698-1418.864]; [1431.764-1432.593]; [1445.250-1446.211]; [1449.859-1450.660]; [1451.159-1452.675]; [1452.752-1453.502]; [1453.583-1454.319]; [1465.466-1467.226]; [1467.675-1468.316]; [1489.068-1489.645]; [1496.505-1497.392]; [1498.112-1499.130]; [1517.746-1519.030]; [1519.232-1520.022]; [1525.906-1527.370]; [1535.478-1536.532]; [1541.880-1542.558]; [1545.460-1546.238]; [1551.560-1552.299]; [1552.474-1553.279]; [1614.458-1615.324]; [1687.346-1688.620]; [1697.030-1697.715]; [1710.871-1711.698]; [1712.057-1712.723]; [1717.544-1718.609]; [1747.719-1748.558]; [1753.069-1753.696]; [1791.602-1792.353]; [1818.630-1819.226]; [1848.208-1848.791]; [1851.709-1852.492]; [1884.244-1884.990]; [1895.348-1896.533]; [1899.314-1899.905]; [1901.178-1901.962]; [1905.062-1905.835]; [1909.388-1910.056]; [1915.390-1916.120]; [1919.176-1919.838]; [1925.278-1926.140]; [1940.898-1941.505]; [1949.879-1950.920]; [1968.702-1969.908]; [1974.991-1976.892]; [1977.836-1978.474]; [2014.835-2015.804]; [2020.327-2021.457]; [2023.657-2024.503]; [2026.450-2027.112]; [2045.525-2046.292]; [2052.769-2053.351]; [2057.850-2058.431]; [2068.770-2069.346]; [2103.411-2104.294]; [2104.455-2105.076]; [2105.199-2105.897]; [2106.228-2106.876]; [2109.878-2110.813]; [2148.743-2149.664]; [2187.290-2189.141]; [2209.744-2210.961]; [2213.625-2215.094]; [2225.978-2226.915]; [2235.501-2236.967]; [2241.784-2242.637]; [2249.815-2250.420]; [2251.024-2251.610]; [2254.767-2256.101]; [2267.691-2268.336]; [2284.154-2284.883]; [2289.533-2290.975]; [2291.087-2292.218]; [2292.587-2293.248]; [2300.992-2302.273]; [2306.671-2308.003]; [2317.806-2318.549]; [2318.615-2319.306]; [2326.262-2326.845]; [2327.011-2327.716]; [2328.570-2329.322]; [2329.469-2330.967]; [2339.019-2339.666]; [2344.859-2345.494]; [2345.736-2346.546]; [2353.104-2354.196]; [2354.366-2354.953]; [2355.066-2356.741]; [2357.081-2357.724]; [2358.042-2358.720]; [2358.766-2360.810]; [2382.791-2383.555]; [2387.733-2388.372]; [2393.307-2394.089]; [2404.958-2407.141]; [2410.840-2411.487]; [2417.616-2418.518]; [2423.349-2424.272]; [2431.842-2432.678]; [2441.442-2442.928]; [2443.094-2443.985]; [2443.998-2445.086]; [2462.136-2463.030]; [2471.294-2473.637]; [2476.188-2477.057]; [2478.932-2479.614]; [2479.706-2480.305]; [2509.380-2510.848]; [2513.698-2514.472]; [2522.218-2523.022]; [2530.404-2531.656]; [2536.775-2537.881]; [2538.299-2539.803]; [2540.905-2541.535]; [2575.584-2576.374]; [2587.662-2588.424]; [2614.111-2615.094]; [2619.890-2620.655]; [2620.962-2621.536]; [2645.115-2645.725]; [2656.721-2657.418]; [2704.021-2704.859]; [2709.345-2709.940]; [2710.134-2710.712]; [2714.878-2715.654]; [2718.052-2718.736]; [2738.587-2739.455]; [2745.703-2746.622]; [2764.454-2765.043]; [2812.798-2813.427]; [2828.042-2829.122]; [2840.114-2841.219]; [2845.726-2846.571]; [2847.910-2849.042]; [2859.902-2861.369]; [2865.937-2867.108]; [2928.742-2930.124]; [2951.349-2952.004]; [2958.054-2959.315]; [2966.594-2967.358]; [2976.945-2977.531]; [2993.454-2994.342]; [2994.462-2995.186]; [2995.510-2996.906]; [3086.516-3087.407]; [3097.641-3098.325]; [3103.472-3104.066]; [3234.845-3235.469]; [3256.506-3257.185],CA1,4,4
m41s1,10,CA1,5,0,93,305.253363764822,0.197622235143527,0.0260369822040947,201.838399999999,3263.4192,6.18487505374727,[67.350-67.985]; [90.345-90.982]; [99.030-100.197]; [110.754-111.574]; [118.705-119.429]; [140.358-141.003]; [190.290-191.235]; [213.935-214.569]; [226.842-227.694]; [266.222-266.973]; [290.014-290.841]; [293.370-294.027]; [312.352-312.994]; [339.932-340.807]; [450.136-450.762]; [494.302-495.554]; [512.490-513.475]; [557.459-558.241]; [575.935-576.678]; [621.356-621.978]; [722.681-723.361]; [728.281-729.101]; [869.431-870.204]; [882.750-883.386]; [914.328-914.942]; [949.386-950.806]; [951.062-951.937]; [952.162-953.324]; [955.918-956.750]; [960.450-961.064]; [961.325-962.011]; [962.811-963.386]; [963.667-965.414]; [969.775-971.026]; [971.406-972.131]; [974.958-976.194]; [976.674-977.335]; [977.402-977.978]; [980.394-981.269]; [981.603-982.499]; [983.130-984.177]; [985.575-986.431]; [986.680-987.408]; [992.518-993.873]; [994.475-995.294]; [1014.653-1015.552]; [1019.364-1020.330]; [1025.296-1026.331]; [1032.482-1033.141]; [1034.148-1034.958]; [1048.863-1049.531]; [1051.270-1051.910]; [1056.282-1056.900]; [1061.390-1062.207]; [1067.416-1068.045]; [1074.092-1074.856]; [1088.150-1088.918]; [1099.318-1100.294]; [1105.741-1106.324]; [1125.134-1125.758]; [1149.135-1149.769]; [1160.762-1161.431]; [1205.957-1206.546]; [1256.067-1256.956]; [1257.721-1258.374]; [1269.313-1269.966]; [1270.222-1270.991]; [1271.270-1271.941]; [1271.982-1273.194]; [1288.650-1289.469]; [1293.083-1293.904]; [1298.698-1299.766]; [1306.381-1307.089]; [1311.183-1311.790]; [1325.191-1325.814]; [1331.370-1333.338]; [1333.542-1334.131]; [1352.389-1352.985]; [1363.634-1364.228]; [1417.698-1418.864]; [1431.764-1432.593]; [1445.250-1446.211]; [1449.859-1450.660]; [1451.159-1452.675]; [1452.752-1453.502]; [1453.583-1454.319]; [1465.466-1467.226]; [1467.675-1468.316]; [1489.068-1489.645]; [1496.505-1497.392]; [1498.112-1499.130]; [1517.746-1519.030]; [1519.232-1520.022]; [1525.906-1527.370]; [1535.478-1536.532]; [1541.880-1542.558]; [1545.460-1546.238]; [1551.560-1552.299]; [1552.474-1553.279]; [1614.458-1615.324]; [1687.346-1688.620]; [1697.030-1697.715]; [1710.871-1711.698]; [1712.057-1712.723]; [1717.544-1718.609]; [1747.719-1748.558]; [1753.069-1753.696]; [1791.602-1792.353]; [1818.630-1819.226]; [1848.208-1848.791]; [1851.709-1852.492]; [1884.244-1884.990]; [1895.348-1896.533]; [1899.314-1899.905]; [1901.178-1901.962]; [1905.062-1905.835]; [1909.388-1910.056]; [1915.390-1916.120]; [1919.176-1919.838]; [1925.278-1926.140]; [1940.898-1941.505]; [1949.879-1950.920]; [1968.702-1969.908]; [1974.991-1976.892]; [1977.836-1978.474]; [2014.835-2015.804]; [2020.327-2021.457]; [2023.657-2024.503]; [2026.450-2027.112]; [2045.525-2046.292]; [2052.769-2053.351]; [2057.850-2058.431]; [2068.770-2069.346]; [2103.411-2104.294]; [2104.455-2105.076]; [2105.199-2105.897]; [2106.228-2106.876]; [2109.878-2110.813]; [2148.743-2149.664]; [2187.290-2189.141]; [2209.744-2210.961]; [2213.625-2215.094]; [2225.978-2226.915]; [2235.501-2236.967]; [2241.784-2242.637]; [2249.815-2250.420]; [2251.024-2251.610]; [2254.767-2256.101]; [2267.691-2268.336]; [2284.154-2284.883]; [2289.533-2290.975]; [2291.087-2292.218]; [2292.587-2293.248]; [2300.992-2302.273]; [2306.671-2308.003]; [2317.806-2318.549]; [2318.615-2319.306]; [2326.262-2326.845]; [2327.011-2327.716]; [2328.570-2329.322]; [2329.469-2330.967]; [2339.019-2339.666]; [2344.859-2345.494]; [2345.736-2346.546]; [2353.104-2354.196]; [2354.366-2354.953]; [2355.066-2356.741]; [2357.081-2357.724]; [2358.042-2358.720]; [2358.766-2360.810]; [2382.791-2383.555]; [2387.733-2388.372]; [2393.307-2394.089]; [2404.958-2407.141]; [2410.840-2411.487]; [2417.616-2418.518]; [2423.349-2424.272]; [2431.842-2432.678]; [2441.442-2442.928]; [2443.094-2443.985]; [2443.998-2445.086]; [2462.136-2463.030]; [2471.294-2473.637]; [2476.188-2477.057]; [2478.932-2479.614]; [2479.706-2480.305]; [2509.380-2510.848]; [2513.698-2514.472]; [2522.218-2523.022]; [2530.404-2531.656]; [2536.775-2537.881]; [2538.299-2539.803]; [2540.905-2541.535]; [2575.584-2576.374]; [2587.662-2588.424]; [2614.111-2615.094]; [2619.890-2620.655]; [2620.962-2621.536]; [2645.115-2645.725]; [2656.721-2657.418]; [2704.021-2704.859]; [2709.345-2709.940]; [2710.134-2710.712]; [2714.878-2715.654]; [2718.052-2718.736]; [2738.587-2739.455]; [2745.703-2746.622]; [2764.454-2765.043]; [2812.798-2813.427]; [2828.042-2829.122]; [2840.114-2841.219]; [2845.726-2846.571]; [2847.910-2849.042]; [2859.902-2861.369]; [2865.937-2867.108]; [2928.742-2930.124]; [2951.349-2952.004]; [2958.054-2959.315]; [2966.594-2967.358]; [2976.945-2977.531]; [2993.454-2994.342]; [2994.462-2995.186]; [2995.510-2996.906]; [3086.516-3087.407]; [3097.641-3098.325]; [3103.472-3104.066]; [3234.845-3235.469]; [3256.506-3257.185],CA1,1,1
