session,cluster,field,channel,is_best,n,mu_deg,r,p_rayleigh,theta_total_sec_ref,recording_total_sec_ref,theta_pct_ref,theta_segments_ref,orig_field,Level,LevelAdj
m21s2,25,DG,26,0,104,72.63089265,0.342903084,3.55671516792025e-06,148.284,1839.6328,8.060521643,[27.876-28.622]; [63.584-64.374]; [126.200-127.141]; [132.699-133.337]; [143.848-145.423]; [148.017-148.798]; [159.592-161.040]; [161.228-161.906]; [162.590-164.071]; [172.059-172.916]; [236.731-237.317]; [260.719-261.727]; [282.623-283.262]; [287.972-288.990]; [335.639-336.414]; [339.522-340.219]; [345.130-346.268]; [346.620-348.634]; [370.326-370.948]; [378.576-379.274]; [381.819-383.196]; [384.478-385.089]; [386.126-387.943]; [394.089-395.072]; [404.279-404.868]; [406.596-407.342]; [408.079-408.995]; [411.028-412.394]; [412.618-413.887]; [419.061-420.094]; [425.546-426.131]; [430.551-431.197]; [437.264-438.246]; [459.970-460.631]; [464.090-464.734]; [465.441-466.267]; [466.410-467.341]; [477.190-477.855]; [480.719-481.992]; [503.089-504.230]; [505.623-506.422]; [507.026-507.778]; [508.526-509.257]; [532.621-533.327]; [533.520-534.258]; [536.808-541.979]; [549.126-549.976]; [552.123-552.809]; [554.608-555.454]; [567.107-567.880]; [572.200-573.490]; [574.458-576.878]; [579.053-580.830]; [581.082-581.882]; [582.070-583.171]; [585.362-586.479]; [593.623-594.263]; [601.846-602.846]; [604.106-604.722]; [605.561-606.199]; [609.798-610.539]; [611.393-612.807]; [613.050-614.927]; [615.801-616.854]; [620.230-620.939]; [622.630-623.457]; [631.148-632.026]; [637.195-637.822]; [639.634-640.262]; [640.338-641.198]; [643.465-644.042]; [645.645-646.280]; [647.073-647.703]; [658.438-659.356]; [663.562-664.382]; [666.960-667.532]; [668.486-669.172]; [676.662-677.252]; [683.936-684.767]; [704.592-705.283]; [705.370-705.975]; [712.917-713.710]; [716.255-716.937]; [717.641-718.395]; [719.016-719.658]; [720.872-721.499]; [739.112-739.726]; [739.891-740.823]; [741.214-743.544]; [747.622-748.392]; [748.455-749.391]; [749.609-750.602]; [761.402-761.978]; [764.897-765.513]; [767.078-767.994]; [805.773-807.695]; [839.548-840.864]; [867.245-867.867]; [870.977-872.337]; [906.294-907.062]; [915.050-915.990]; [934.154-935.938]; [992.299-993.099]; [1046.432-1047.107]; [1066.926-1067.502]; [1094.367-1095.094]; [1100.499-1101.139]; [1103.903-1104.628]; [1119.290-1119.911]; [1162.742-1163.506]; [1187.761-1188.425]; [1213.095-1213.686]; [1219.524-1220.290]; [1240.945-1241.573]; [1251.115-1252.206]; [1285.634-1286.273]; [1340.183-1340.850]; [1341.229-1342.079]; [1348.177-1348.791]; [1348.938-1349.514]; [1361.174-1361.916]; [1396.649-1397.433]; [1397.507-1398.281]; [1398.596-1399.421]; [1431.623-1432.222]; [1433.566-1434.296]; [1437.226-1437.903]; [1528.559-1529.475]; [1532.414-1533.717]; [1543.808-1544.773]; [1557.689-1558.587]; [1559.279-1560.182]; [1560.560-1561.253]; [1581.446-1582.508]; [1584.781-1585.459]; [1653.166-1654.164]; [1669.879-1670.568]; [1687.362-1688.078]; [1691.106-1691.756]; [1701.034-1701.763]; [1717.994-1718.598]; [1718.794-1719.829]; [1729.069-1729.662]; [1745.991-1746.809]; [1758.135-1759.078]; [1762.586-1764.185]; [1772.806-1773.523]; [1774.552-1775.979]; [1777.595-1778.298]; [1779.810-1780.402]; [1780.994-1781.876]; [1783.874-1784.549]; [1787.893-1788.746]; [1793.622-1794.718]; [1795.263-1796.596]; [1796.802-1797.587]; [1797.602-1799.232]; [1799.302-1800.485]; [1801.550-1802.379]; [1802.922-1803.676]; [1804.818-1805.408],DG1,1,1
m21s2,25,DG,31,0,104,71.41889749,0.328995875,9.92519142065217e-06,148.284,1839.6328,8.060521643,[27.876-28.622]; [63.584-64.374]; [126.200-127.141]; [132.699-133.337]; [143.848-145.423]; [148.017-148.798]; [159.592-161.040]; [161.228-161.906]; [162.590-164.071]; [172.059-172.916]; [236.731-237.317]; [260.719-261.727]; [282.623-283.262]; [287.972-288.990]; [335.639-336.414]; [339.522-340.219]; [345.130-346.268]; [346.620-348.634]; [370.326-370.948]; [378.576-379.274]; [381.819-383.196]; [384.478-385.089]; [386.126-387.943]; [394.089-395.072]; [404.279-404.868]; [406.596-407.342]; [408.079-408.995]; [411.028-412.394]; [412.618-413.887]; [419.061-420.094]; [425.546-426.131]; [430.551-431.197]; [437.264-438.246]; [459.970-460.631]; [464.090-464.734]; [465.441-466.267]; [466.410-467.341]; [477.190-477.855]; [480.719-481.992]; [503.089-504.230]; [505.623-506.422]; [507.026-507.778]; [508.526-509.257]; [532.621-533.327]; [533.520-534.258]; [536.808-541.979]; [549.126-549.976]; [552.123-552.809]; [554.608-555.454]; [567.107-567.880]; [572.200-573.490]; [574.458-576.878]; [579.053-580.830]; [581.082-581.882]; [582.070-583.171]; [585.362-586.479]; [593.623-594.263]; [601.846-602.846]; [604.106-604.722]; [605.561-606.199]; [609.798-610.539]; [611.393-612.807]; [613.050-614.927]; [615.801-616.854]; [620.230-620.939]; [622.630-623.457]; [631.148-632.026]; [637.195-637.822]; [639.634-640.262]; [640.338-641.198]; [643.465-644.042]; [645.645-646.280]; [647.073-647.703]; [658.438-659.356]; [663.562-664.382]; [666.960-667.532]; [668.486-669.172]; [676.662-677.252]; [683.936-684.767]; [704.592-705.283]; [705.370-705.975]; [712.917-713.710]; [716.255-716.937]; [717.641-718.395]; [719.016-719.658]; [720.872-721.499]; [739.112-739.726]; [739.891-740.823]; [741.214-743.544]; [747.622-748.392]; [748.455-749.391]; [749.609-750.602]; [761.402-761.978]; [764.897-765.513]; [767.078-767.994]; [805.773-807.695]; [839.548-840.864]; [867.245-867.867]; [870.977-872.337]; [906.294-907.062]; [915.050-915.990]; [934.154-935.938]; [992.299-993.099]; [1046.432-1047.107]; [1066.926-1067.502]; [1094.367-1095.094]; [1100.499-1101.139]; [1103.903-1104.628]; [1119.290-1119.911]; [1162.742-1163.506]; [1187.761-1188.425]; [1213.095-1213.686]; [1219.524-1220.290]; [1240.945-1241.573]; [1251.115-1252.206]; [1285.634-1286.273]; [1340.183-1340.850]; [1341.229-1342.079]; [1348.177-1348.791]; [1348.938-1349.514]; [1361.174-1361.916]; [1396.649-1397.433]; [1397.507-1398.281]; [1398.596-1399.421]; [1431.623-1432.222]; [1433.566-1434.296]; [1437.226-1437.903]; [1528.559-1529.475]; [1532.414-1533.717]; [1543.808-1544.773]; [1557.689-1558.587]; [1559.279-1560.182]; [1560.560-1561.253]; [1581.446-1582.508]; [1584.781-1585.459]; [1653.166-1654.164]; [1669.879-1670.568]; [1687.362-1688.078]; [1691.106-1691.756]; [1701.034-1701.763]; [1717.994-1718.598]; [1718.794-1719.829]; [1729.069-1729.662]; [1745.991-1746.809]; [1758.135-1759.078]; [1762.586-1764.185]; [1772.806-1773.523]; [1774.552-1775.979]; [1777.595-1778.298]; [1779.810-1780.402]; [1780.994-1781.876]; [1783.874-1784.549]; [1787.893-1788.746]; [1793.622-1794.718]; [1795.263-1796.596]; [1796.802-1797.587]; [1797.602-1799.232]; [1799.302-1800.485]; [1801.550-1802.379]; [1802.922-1803.676]; [1804.818-1805.408],DG1,2,2
m21s2,25,DG,37,0,104,61.47745882,0.330147422,9.1331767650449e-06,148.284,1839.6328,8.060521643,[27.876-28.622]; [63.584-64.374]; [126.200-127.141]; [132.699-133.337]; [143.848-145.423]; [148.017-148.798]; [159.592-161.040]; [161.228-161.906]; [162.590-164.071]; [172.059-172.916]; [236.731-237.317]; [260.719-261.727]; [282.623-283.262]; [287.972-288.990]; [335.639-336.414]; [339.522-340.219]; [345.130-346.268]; [346.620-348.634]; [370.326-370.948]; [378.576-379.274]; [381.819-383.196]; [384.478-385.089]; [386.126-387.943]; [394.089-395.072]; [404.279-404.868]; [406.596-407.342]; [408.079-408.995]; [411.028-412.394]; [412.618-413.887]; [419.061-420.094]; [425.546-426.131]; [430.551-431.197]; [437.264-438.246]; [459.970-460.631]; [464.090-464.734]; [465.441-466.267]; [466.410-467.341]; [477.190-477.855]; [480.719-481.992]; [503.089-504.230]; [505.623-506.422]; [507.026-507.778]; [508.526-509.257]; [532.621-533.327]; [533.520-534.258]; [536.808-541.979]; [549.126-549.976]; [552.123-552.809]; [554.608-555.454]; [567.107-567.880]; [572.200-573.490]; [574.458-576.878]; [579.053-580.830]; [581.082-581.882]; [582.070-583.171]; [585.362-586.479]; [593.623-594.263]; [601.846-602.846]; [604.106-604.722]; [605.561-606.199]; [609.798-610.539]; [611.393-612.807]; [613.050-614.927]; [615.801-616.854]; [620.230-620.939]; [622.630-623.457]; [631.148-632.026]; [637.195-637.822]; [639.634-640.262]; [640.338-641.198]; [643.465-644.042]; [645.645-646.280]; [647.073-647.703]; [658.438-659.356]; [663.562-664.382]; [666.960-667.532]; [668.486-669.172]; [676.662-677.252]; [683.936-684.767]; [704.592-705.283]; [705.370-705.975]; [712.917-713.710]; [716.255-716.937]; [717.641-718.395]; [719.016-719.658]; [720.872-721.499]; [739.112-739.726]; [739.891-740.823]; [741.214-743.544]; [747.622-748.392]; [748.455-749.391]; [749.609-750.602]; [761.402-761.978]; [764.897-765.513]; [767.078-767.994]; [805.773-807.695]; [839.548-840.864]; [867.245-867.867]; [870.977-872.337]; [906.294-907.062]; [915.050-915.990]; [934.154-935.938]; [992.299-993.099]; [1046.432-1047.107]; [1066.926-1067.502]; [1094.367-1095.094]; [1100.499-1101.139]; [1103.903-1104.628]; [1119.290-1119.911]; [1162.742-1163.506]; [1187.761-1188.425]; [1213.095-1213.686]; [1219.524-1220.290]; [1240.945-1241.573]; [1251.115-1252.206]; [1285.634-1286.273]; [1340.183-1340.850]; [1341.229-1342.079]; [1348.177-1348.791]; [1348.938-1349.514]; [1361.174-1361.916]; [1396.649-1397.433]; [1397.507-1398.281]; [1398.596-1399.421]; [1431.623-1432.222]; [1433.566-1434.296]; [1437.226-1437.903]; [1528.559-1529.475]; [1532.414-1533.717]; [1543.808-1544.773]; [1557.689-1558.587]; [1559.279-1560.182]; [1560.560-1561.253]; [1581.446-1582.508]; [1584.781-1585.459]; [1653.166-1654.164]; [1669.879-1670.568]; [1687.362-1688.078]; [1691.106-1691.756]; [1701.034-1701.763]; [1717.994-1718.598]; [1718.794-1719.829]; [1729.069-1729.662]; [1745.991-1746.809]; [1758.135-1759.078]; [1762.586-1764.185]; [1772.806-1773.523]; [1774.552-1775.979]; [1777.595-1778.298]; [1779.810-1780.402]; [1780.994-1781.876]; [1783.874-1784.549]; [1787.893-1788.746]; [1793.622-1794.718]; [1795.263-1796.596]; [1796.802-1797.587]; [1797.602-1799.232]; [1799.302-1800.485]; [1801.550-1802.379]; [1802.922-1803.676]; [1804.818-1805.408],DG1,3,3
m21s2,25,DG,40,1,104,62.61442089,0.288228464,0.000153305,148.284,1839.6328,8.060521643,[27.876-28.622]; [63.584-64.374]; [126.200-127.141]; [132.699-133.337]; [143.848-145.423]; [148.017-148.798]; [159.592-161.040]; [161.228-161.906]; [162.590-164.071]; [172.059-172.916]; [236.731-237.317]; [260.719-261.727]; [282.623-283.262]; [287.972-288.990]; [335.639-336.414]; [339.522-340.219]; [345.130-346.268]; [346.620-348.634]; [370.326-370.948]; [378.576-379.274]; [381.819-383.196]; [384.478-385.089]; [386.126-387.943]; [394.089-395.072]; [404.279-404.868]; [406.596-407.342]; [408.079-408.995]; [411.028-412.394]; [412.618-413.887]; [419.061-420.094]; [425.546-426.131]; [430.551-431.197]; [437.264-438.246]; [459.970-460.631]; [464.090-464.734]; [465.441-466.267]; [466.410-467.341]; [477.190-477.855]; [480.719-481.992]; [503.089-504.230]; [505.623-506.422]; [507.026-507.778]; [508.526-509.257]; [532.621-533.327]; [533.520-534.258]; [536.808-541.979]; [549.126-549.976]; [552.123-552.809]; [554.608-555.454]; [567.107-567.880]; [572.200-573.490]; [574.458-576.878]; [579.053-580.830]; [581.082-581.882]; [582.070-583.171]; [585.362-586.479]; [593.623-594.263]; [601.846-602.846]; [604.106-604.722]; [605.561-606.199]; [609.798-610.539]; [611.393-612.807]; [613.050-614.927]; [615.801-616.854]; [620.230-620.939]; [622.630-623.457]; [631.148-632.026]; [637.195-637.822]; [639.634-640.262]; [640.338-641.198]; [643.465-644.042]; [645.645-646.280]; [647.073-647.703]; [658.438-659.356]; [663.562-664.382]; [666.960-667.532]; [668.486-669.172]; [676.662-677.252]; [683.936-684.767]; [704.592-705.283]; [705.370-705.975]; [712.917-713.710]; [716.255-716.937]; [717.641-718.395]; [719.016-719.658]; [720.872-721.499]; [739.112-739.726]; [739.891-740.823]; [741.214-743.544]; [747.622-748.392]; [748.455-749.391]; [749.609-750.602]; [761.402-761.978]; [764.897-765.513]; [767.078-767.994]; [805.773-807.695]; [839.548-840.864]; [867.245-867.867]; [870.977-872.337]; [906.294-907.062]; [915.050-915.990]; [934.154-935.938]; [992.299-993.099]; [1046.432-1047.107]; [1066.926-1067.502]; [1094.367-1095.094]; [1100.499-1101.139]; [1103.903-1104.628]; [1119.290-1119.911]; [1162.742-1163.506]; [1187.761-1188.425]; [1213.095-1213.686]; [1219.524-1220.290]; [1240.945-1241.573]; [1251.115-1252.206]; [1285.634-1286.273]; [1340.183-1340.850]; [1341.229-1342.079]; [1348.177-1348.791]; [1348.938-1349.514]; [1361.174-1361.916]; [1396.649-1397.433]; [1397.507-1398.281]; [1398.596-1399.421]; [1431.623-1432.222]; [1433.566-1434.296]; [1437.226-1437.903]; [1528.559-1529.475]; [1532.414-1533.717]; [1543.808-1544.773]; [1557.689-1558.587]; [1559.279-1560.182]; [1560.560-1561.253]; [1581.446-1582.508]; [1584.781-1585.459]; [1653.166-1654.164]; [1669.879-1670.568]; [1687.362-1688.078]; [1691.106-1691.756]; [1701.034-1701.763]; [1717.994-1718.598]; [1718.794-1719.829]; [1729.069-1729.662]; [1745.991-1746.809]; [1758.135-1759.078]; [1762.586-1764.185]; [1772.806-1773.523]; [1774.552-1775.979]; [1777.595-1778.298]; [1779.810-1780.402]; [1780.994-1781.876]; [1783.874-1784.549]; [1787.893-1788.746]; [1793.622-1794.718]; [1795.263-1796.596]; [1796.802-1797.587]; [1797.602-1799.232]; [1799.302-1800.485]; [1801.550-1802.379]; [1802.922-1803.676]; [1804.818-1805.408],DG1,4,4
m21s2,26,DG,26,0,834,142.6543079,0.116478589,1.18061697811967e-05,148.284,1839.6328,8.060521643,[27.876-28.622]; [63.584-64.374]; [126.200-127.141]; [132.699-133.337]; [143.848-145.423]; [148.017-148.798]; [159.592-161.040]; [161.228-161.906]; [162.590-164.071]; [172.059-172.916]; [236.731-237.317]; [260.719-261.727]; [282.623-283.262]; [287.972-288.990]; [335.639-336.414]; [339.522-340.219]; [345.130-346.268]; [346.620-348.634]; [370.326-370.948]; [378.576-379.274]; [381.819-383.196]; [384.478-385.089]; [386.126-387.943]; [394.089-395.072]; [404.279-404.868]; [406.596-407.342]; [408.079-408.995]; [411.028-412.394]; [412.618-413.887]; [419.061-420.094]; [425.546-426.131]; [430.551-431.197]; [437.264-438.246]; [459.970-460.631]; [464.090-464.734]; [465.441-466.267]; [466.410-467.341]; [477.190-477.855]; [480.719-481.992]; [503.089-504.230]; [505.623-506.422]; [507.026-507.778]; [508.526-509.257]; [532.621-533.327]; [533.520-534.258]; [536.808-541.979]; [549.126-549.976]; [552.123-552.809]; [554.608-555.454]; [567.107-567.880]; [572.200-573.490]; [574.458-576.878]; [579.053-580.830]; [581.082-581.882]; [582.070-583.171]; [585.362-586.479]; [593.623-594.263]; [601.846-602.846]; [604.106-604.722]; [605.561-606.199]; [609.798-610.539]; [611.393-612.807]; [613.050-614.927]; [615.801-616.854]; [620.230-620.939]; [622.630-623.457]; [631.148-632.026]; [637.195-637.822]; [639.634-640.262]; [640.338-641.198]; [643.465-644.042]; [645.645-646.280]; [647.073-647.703]; [658.438-659.356]; [663.562-664.382]; [666.960-667.532]; [668.486-669.172]; [676.662-677.252]; [683.936-684.767]; [704.592-705.283]; [705.370-705.975]; [712.917-713.710]; [716.255-716.937]; [717.641-718.395]; [719.016-719.658]; [720.872-721.499]; [739.112-739.726]; [739.891-740.823]; [741.214-743.544]; [747.622-748.392]; [748.455-749.391]; [749.609-750.602]; [761.402-761.978]; [764.897-765.513]; [767.078-767.994]; [805.773-807.695]; [839.548-840.864]; [867.245-867.867]; [870.977-872.337]; [906.294-907.062]; [915.050-915.990]; [934.154-935.938]; [992.299-993.099]; [1046.432-1047.107]; [1066.926-1067.502]; [1094.367-1095.094]; [1100.499-1101.139]; [1103.903-1104.628]; [1119.290-1119.911]; [1162.742-1163.506]; [1187.761-1188.425]; [1213.095-1213.686]; [1219.524-1220.290]; [1240.945-1241.573]; [1251.115-1252.206]; [1285.634-1286.273]; [1340.183-1340.850]; [1341.229-1342.079]; [1348.177-1348.791]; [1348.938-1349.514]; [1361.174-1361.916]; [1396.649-1397.433]; [1397.507-1398.281]; [1398.596-1399.421]; [1431.623-1432.222]; [1433.566-1434.296]; [1437.226-1437.903]; [1528.559-1529.475]; [1532.414-1533.717]; [1543.808-1544.773]; [1557.689-1558.587]; [1559.279-1560.182]; [1560.560-1561.253]; [1581.446-1582.508]; [1584.781-1585.459]; [1653.166-1654.164]; [1669.879-1670.568]; [1687.362-1688.078]; [1691.106-1691.756]; [1701.034-1701.763]; [1717.994-1718.598]; [1718.794-1719.829]; [1729.069-1729.662]; [1745.991-1746.809]; [1758.135-1759.078]; [1762.586-1764.185]; [1772.806-1773.523]; [1774.552-1775.979]; [1777.595-1778.298]; [1779.810-1780.402]; [1780.994-1781.876]; [1783.874-1784.549]; [1787.893-1788.746]; [1793.622-1794.718]; [1795.263-1796.596]; [1796.802-1797.587]; [1797.602-1799.232]; [1799.302-1800.485]; [1801.550-1802.379]; [1802.922-1803.676]; [1804.818-1805.408],DG1,1,1
m21s2,26,DG,31,0,834,141.883036,0.108126944,5.69446204965521e-05,148.284,1839.6328,8.060521643,[27.876-28.622]; [63.584-64.374]; [126.200-127.141]; [132.699-133.337]; [143.848-145.423]; [148.017-148.798]; [159.592-161.040]; [161.228-161.906]; [162.590-164.071]; [172.059-172.916]; [236.731-237.317]; [260.719-261.727]; [282.623-283.262]; [287.972-288.990]; [335.639-336.414]; [339.522-340.219]; [345.130-346.268]; [346.620-348.634]; [370.326-370.948]; [378.576-379.274]; [381.819-383.196]; [384.478-385.089]; [386.126-387.943]; [394.089-395.072]; [404.279-404.868]; [406.596-407.342]; [408.079-408.995]; [411.028-412.394]; [412.618-413.887]; [419.061-420.094]; [425.546-426.131]; [430.551-431.197]; [437.264-438.246]; [459.970-460.631]; [464.090-464.734]; [465.441-466.267]; [466.410-467.341]; [477.190-477.855]; [480.719-481.992]; [503.089-504.230]; [505.623-506.422]; [507.026-507.778]; [508.526-509.257]; [532.621-533.327]; [533.520-534.258]; [536.808-541.979]; [549.126-549.976]; [552.123-552.809]; [554.608-555.454]; [567.107-567.880]; [572.200-573.490]; [574.458-576.878]; [579.053-580.830]; [581.082-581.882]; [582.070-583.171]; [585.362-586.479]; [593.623-594.263]; [601.846-602.846]; [604.106-604.722]; [605.561-606.199]; [609.798-610.539]; [611.393-612.807]; [613.050-614.927]; [615.801-616.854]; [620.230-620.939]; [622.630-623.457]; [631.148-632.026]; [637.195-637.822]; [639.634-640.262]; [640.338-641.198]; [643.465-644.042]; [645.645-646.280]; [647.073-647.703]; [658.438-659.356]; [663.562-664.382]; [666.960-667.532]; [668.486-669.172]; [676.662-677.252]; [683.936-684.767]; [704.592-705.283]; [705.370-705.975]; [712.917-713.710]; [716.255-716.937]; [717.641-718.395]; [719.016-719.658]; [720.872-721.499]; [739.112-739.726]; [739.891-740.823]; [741.214-743.544]; [747.622-748.392]; [748.455-749.391]; [749.609-750.602]; [761.402-761.978]; [764.897-765.513]; [767.078-767.994]; [805.773-807.695]; [839.548-840.864]; [867.245-867.867]; [870.977-872.337]; [906.294-907.062]; [915.050-915.990]; [934.154-935.938]; [992.299-993.099]; [1046.432-1047.107]; [1066.926-1067.502]; [1094.367-1095.094]; [1100.499-1101.139]; [1103.903-1104.628]; [1119.290-1119.911]; [1162.742-1163.506]; [1187.761-1188.425]; [1213.095-1213.686]; [1219.524-1220.290]; [1240.945-1241.573]; [1251.115-1252.206]; [1285.634-1286.273]; [1340.183-1340.850]; [1341.229-1342.079]; [1348.177-1348.791]; [1348.938-1349.514]; [1361.174-1361.916]; [1396.649-1397.433]; [1397.507-1398.281]; [1398.596-1399.421]; [1431.623-1432.222]; [1433.566-1434.296]; [1437.226-1437.903]; [1528.559-1529.475]; [1532.414-1533.717]; [1543.808-1544.773]; [1557.689-1558.587]; [1559.279-1560.182]; [1560.560-1561.253]; [1581.446-1582.508]; [1584.781-1585.459]; [1653.166-1654.164]; [1669.879-1670.568]; [1687.362-1688.078]; [1691.106-1691.756]; [1701.034-1701.763]; [1717.994-1718.598]; [1718.794-1719.829]; [1729.069-1729.662]; [1745.991-1746.809]; [1758.135-1759.078]; [1762.586-1764.185]; [1772.806-1773.523]; [1774.552-1775.979]; [1777.595-1778.298]; [1779.810-1780.402]; [1780.994-1781.876]; [1783.874-1784.549]; [1787.893-1788.746]; [1793.622-1794.718]; [1795.263-1796.596]; [1796.802-1797.587]; [1797.602-1799.232]; [1799.302-1800.485]; [1801.550-1802.379]; [1802.922-1803.676]; [1804.818-1805.408],DG1,2,2
m21s2,26,DG,37,0,834,135.9109832,0.104405315,0.000110509,148.284,1839.6328,8.060521643,[27.876-28.622]; [63.584-64.374]; [126.200-127.141]; [132.699-133.337]; [143.848-145.423]; [148.017-148.798]; [159.592-161.040]; [161.228-161.906]; [162.590-164.071]; [172.059-172.916]; [236.731-237.317]; [260.719-261.727]; [282.623-283.262]; [287.972-288.990]; [335.639-336.414]; [339.522-340.219]; [345.130-346.268]; [346.620-348.634]; [370.326-370.948]; [378.576-379.274]; [381.819-383.196]; [384.478-385.089]; [386.126-387.943]; [394.089-395.072]; [404.279-404.868]; [406.596-407.342]; [408.079-408.995]; [411.028-412.394]; [412.618-413.887]; [419.061-420.094]; [425.546-426.131]; [430.551-431.197]; [437.264-438.246]; [459.970-460.631]; [464.090-464.734]; [465.441-466.267]; [466.410-467.341]; [477.190-477.855]; [480.719-481.992]; [503.089-504.230]; [505.623-506.422]; [507.026-507.778]; [508.526-509.257]; [532.621-533.327]; [533.520-534.258]; [536.808-541.979]; [549.126-549.976]; [552.123-552.809]; [554.608-555.454]; [567.107-567.880]; [572.200-573.490]; [574.458-576.878]; [579.053-580.830]; [581.082-581.882]; [582.070-583.171]; [585.362-586.479]; [593.623-594.263]; [601.846-602.846]; [604.106-604.722]; [605.561-606.199]; [609.798-610.539]; [611.393-612.807]; [613.050-614.927]; [615.801-616.854]; [620.230-620.939]; [622.630-623.457]; [631.148-632.026]; [637.195-637.822]; [639.634-640.262]; [640.338-641.198]; [643.465-644.042]; [645.645-646.280]; [647.073-647.703]; [658.438-659.356]; [663.562-664.382]; [666.960-667.532]; [668.486-669.172]; [676.662-677.252]; [683.936-684.767]; [704.592-705.283]; [705.370-705.975]; [712.917-713.710]; [716.255-716.937]; [717.641-718.395]; [719.016-719.658]; [720.872-721.499]; [739.112-739.726]; [739.891-740.823]; [741.214-743.544]; [747.622-748.392]; [748.455-749.391]; [749.609-750.602]; [761.402-761.978]; [764.897-765.513]; [767.078-767.994]; [805.773-807.695]; [839.548-840.864]; [867.245-867.867]; [870.977-872.337]; [906.294-907.062]; [915.050-915.990]; [934.154-935.938]; [992.299-993.099]; [1046.432-1047.107]; [1066.926-1067.502]; [1094.367-1095.094]; [1100.499-1101.139]; [1103.903-1104.628]; [1119.290-1119.911]; [1162.742-1163.506]; [1187.761-1188.425]; [1213.095-1213.686]; [1219.524-1220.290]; [1240.945-1241.573]; [1251.115-1252.206]; [1285.634-1286.273]; [1340.183-1340.850]; [1341.229-1342.079]; [1348.177-1348.791]; [1348.938-1349.514]; [1361.174-1361.916]; [1396.649-1397.433]; [1397.507-1398.281]; [1398.596-1399.421]; [1431.623-1432.222]; [1433.566-1434.296]; [1437.226-1437.903]; [1528.559-1529.475]; [1532.414-1533.717]; [1543.808-1544.773]; [1557.689-1558.587]; [1559.279-1560.182]; [1560.560-1561.253]; [1581.446-1582.508]; [1584.781-1585.459]; [1653.166-1654.164]; [1669.879-1670.568]; [1687.362-1688.078]; [1691.106-1691.756]; [1701.034-1701.763]; [1717.994-1718.598]; [1718.794-1719.829]; [1729.069-1729.662]; [1745.991-1746.809]; [1758.135-1759.078]; [1762.586-1764.185]; [1772.806-1773.523]; [1774.552-1775.979]; [1777.595-1778.298]; [1779.810-1780.402]; [1780.994-1781.876]; [1783.874-1784.549]; [1787.893-1788.746]; [1793.622-1794.718]; [1795.263-1796.596]; [1796.802-1797.587]; [1797.602-1799.232]; [1799.302-1800.485]; [1801.550-1802.379]; [1802.922-1803.676]; [1804.818-1805.408],DG1,3,3
