Mouse,Group,Type,Session_ID,Channel,Region,TimeFrame,CSD_Val,Voltage_Val,Theta_Val
M13_pten,Base,PTEN,m13s2,62,DG,GZ,1.879822231699744,326.8623496364675,-0.009680513199721002
M13_pten,Base,PTEN,m13s2,64,DG,GZ,,252.8795817159916,
M13_pten,CNO,PTEN,m13s17,2,CA1 SP,AS,-28.11249964568897,-56.31607204379462,-0.02026690530158532
M13_pten,CNO,PTEN,m13s17,4,CA1 SP,AS,-28.11249964568897,-97.88923844239274,-0.009911094578718768
M13_pten,CNO,PTEN,m13s17,6,CA1,AS,26.80977497067929,-117.7847793315536,-0.02975748219939486
M13_pten,CNO,PTEN,m13s17,8,CA1,AS,23.77548222311231,-168.1122529993274,-0.005788009238043126
M13_pten,CNO,PTEN,m13s17,10,CA1,AS,-9.760873021201967,-240.8340750059936,-0.02728998882503133
M13_pten,CNO,PTEN,m13s17,12,CA1,AS,-31.35307328801558,-301.745797473584,-0.02095943631892313
M13_pten,CNO,PTEN,m13s17,14,CA1 SLM,AS,-67.70746994222755,-324.7817040502042,-0.03101167236071885
M13_pten,CNO,PTEN,m13s17,16,CA1 SLM,AS,-41.02096689213238,-271.0417420158029,-0.02806528795389752
M13_pten,CNO,PTEN,m13s17,18,CA1 SLM,AS,30.89012019391615,-172.7223832968705,-0.0208635405841336
M13_pten,CNO,PTEN,m13s17,20,DG OML1,AS,6.770219339434157,-107.8990806337375,-0.05623141326777265
M13_pten,CNO,PTEN,m13s17,22,DG MML1,AS,51.42163087389592,-53.01110932901307,-0.04819178839687879
M13_pten,CNO,PTEN,m13s17,24,DG MML1,AS,147.0717272029317,-48.43397618122313,-0.04105567681009298
M13_pten,CNO,PTEN,m13s17,26,DG GCL1,AS,-101.5225456236431,-185.7215463913836,-0.03468689875987554
M13_pten,CNO,PTEN,m13s17,28,DG GCL1,AS,-262.1915283275729,-201.2420186064229,-0.03179873811026387
M13_pten,CNO,PTEN,m13s17,30,HIL,AS,-38.16746533792677,61.55340438941418,-0.01856280337760083
M13_pten,CNO,PTEN,m13s17,32,HIL,AS,176.1439486842631,368.6699010018367,-0.01886574090246979
M13_pten,CNO,PTEN,m13s17,34,HIL,AS,433.1725409885579,462.084734772297,-0.0428048237825842
M13_pten,CNO,PTEN,m13s17,36,HIL,AS,275.8087029329751,21.66597270072923,-0.04597902373409237
M13_pten,CNO,PTEN,m13s17,38,DG GCL2,AS,-143.0369759275283,-744.0029646017535,-0.08516666814850568
M13_pten,CNO,PTEN,m13s17,40,DG GCL2,AS,-677.7540073157674,-1378.906883144774,-0.1076519477452123
M13_pten,CNO,PTEN,m13s17,42,DG GCL2,AS,-220.8727495877214,-1276.887982942809,-0.06507421767131652
M13_pten,CNO,PTEN,m13s17,44,DG MML2,AS,148.2297470445815,-880.2546716778595,-0.0653167223212307
M13_pten,CNO,PTEN,m13s17,46,DG MML2,AS,175.6419905204957,-615.2220861016582,-0.04536012032409691
M13_pten,CNO,PTEN,m13s17,48,DG MML2,AS,89.81463187781591,-525.2518367205975,-0.02326561264749926
M13_pten,CNO,PTEN,m13s17,50,DG OML2,AS,-6.282484439937651,-528.4197751267659,-0.02282004974086793
M13_pten,CNO,PTEN,m13s17,52,DG OML2,AS,-61.08849530613398,-514.1679306788574,-0.02324692498566677
M13_pten,CNO,PTEN,m13s17,54,DG OML2,AS,-10.19560829162145,-412.9129652924995,-0.01922657343231305
M13_pten,CNO,PTEN,m13s17,56,DG OML2,AS,98.26499881334847,-302.0976610560105,-0.02771314907905326
M13_pten,CNO,PTEN,m13s17,58,DG OML2,AS,-69.11573646566741,-326.6140927590193,-0.02514949539359736
M13_pten,CNO,PTEN,m13s17,60,DG,AS,30.16692819370147,-283.3849200063101,-0.007327729332807091
M13_pten,CNO,PTEN,m13s17,62,DG,AS,2.210688422254173,-269.7148413705536,-0.007052775771301324
M13_pten,CNO,PTEN,m13s17,64,DG,AS,2.210688422254173,-258.3758545510846,
M13_pten,CNO,PTEN,m13s17,2,CA1 SP,GZ,,-98.17978411378904,-0.02026690530158532
M13_pten,CNO,PTEN,m13s17,4,CA1 SP,GZ,2.193144721727319,-124.4245638976423,-0.009911094578718768
M13_pten,CNO,PTEN,m13s17,6,CA1,GZ,18.76741768449924,-152.7683201337923,-0.02975748219939486
M13_pten,CNO,PTEN,m13s17,8,CA1,GZ,32.86633273308559,-200.9931208748332,-0.005788009238043126
M13_pten,CNO,PTEN,m13s17,10,CA1,GZ,9.151289897669724,-280.334542463901,-0.02728998882503133
M13_pten,CNO,PTEN,m13s17,12,CA1,GZ,5.928949583587309,-365.9490540970203,-0.02095943631892313
M13_pten,CNO,PTEN,m13s17,14,CA1 SLM,GZ,-49.99685895594991,-450.1469939708529,-0.03101167236071885
M13_pten,CNO,PTEN,m13s17,16,CA1 SLM,GZ,-40.96940220162463,-481.337645832837,-0.02806528795389752
M13_pten,CNO,PTEN,m13s17,18,CA1 SLM,GZ,8.343386811058233,-463.5478989386259,-0.0208635405841336
M13_pten,CNO,PTEN,m13s17,20,DG OML1,GZ,-0.1132561582779032,-455.0629185666758,-0.05623141326777265
M13_pten,CNO,PTEN,m13s17,22,DG MML1,GZ,110.7661024753259,-445.6032139628707,-0.04819178839687879
M13_pten,CNO,PTEN,m13s17,24,DG MML1,GZ,264.4381569635573,-513.9238573511366,-0.04105567681009298
M13_pten,CNO,PTEN,m13s17,26,DG GCL1,GZ,-155.5590160967977,-797.696915283668,-0.03468689875987554
M13_pten,CNO,PTEN,m13s17,28,DG GCL1,GZ,-357.4132211031275,-897.6114893341351,-0.03179873811026387
M13_pten,CNO,PTEN,m13s17,30,HIL,GZ,-19.55842506769268,-620.4205250131049,-0.01856280337760083
M13_pten,CNO,PTEN,m13s17,32,HIL,GZ,58.57424439117586,-353.7531688019742,-0.01886574090246979
M13_pten,CNO,PTEN,m13s17,34,HIL,GZ,226.6062044685976,-241.6804404918629,-0.0428048237825842
M13_pten,CNO,PTEN,m13s17,36,HIL,GZ,136.9574647690243,-544.7906017121671,-0.04597902373409237
M13_pten,CNO,PTEN,m13s17,38,DG GCL2,GZ,-58.7221848186656,-1040.94286215837,-0.08516666814850568
M13_pten,CNO,PTEN,m13s17,40,DG GCL2,GZ,-746.9446936319044,-1461.939751715593,-0.1076519477452123
M13_pten,CNO,PTEN,m13s17,42,DG GCL2,GZ,-312.1582168613443,-1059.683459067772,-0.06507421767131652
M13_pten,CNO,PTEN,m13s17,44,DG MML2,GZ,338.4177114224846,-267.5220810908012,-0.0653167223212307
M13_pten,CNO,PTEN,m13s17,46,DG MML2,GZ,354.7539335395372,208.7717874332825,-0.04536012032409691
M13_pten,CNO,PTEN,m13s17,48,DG MML2,GZ,180.6663061028929,348.724435042026,-0.02326561264749926
M13_pten,CNO,PTEN,m13s17,50,DG OML2,GZ,55.96832252496718,329.5267376334351,-0.02282004974086793
M13_pten,CNO,PTEN,m13s17,52,DG OML2,GZ,26.7936323070025,257.4667427042626,-0.02324692498566677
M13_pten,CNO,PTEN,m13s17,54,DG OML2,GZ,8.425461467906016,148.7097033007292,-0.01922657343231305
M13_pten,CNO,PTEN,m13s17,56,DG OML2,GZ,-105.8988349382267,40.69670874609823,-0.02771314907905326
M13_pten,CNO,PTEN,m13s17,58,DG OML2,GZ,-15.09493736959632,20.90746130236131,-0.02514949539359736
M13_pten,CNO,PTEN,m13s17,60,DG,GZ,17.73815341042293,19.38164056915391,-0.007327729332807091
M13_pten,CNO,PTEN,m13s17,62,DG,GZ,-9.290026974517064,0.7369942761449245,-0.007052775771301324
M13_pten,CNO,PTEN,m13s17,64,DG,GZ,,-12.02977798933119,
M34_ptenblind,Base,PTEN,m34s5,2,CA1,AS,-0.05803022848065827,-55.50780236968361,-0.002155839546707547
M34_ptenblind,Base,PTEN,m34s5,4,CA1 SP,AS,-0.05803022848065827,-59.84471744521525,-0.004641394801332675
M34_ptenblind,Base,PTEN,m34s5,6,CA1 SP,AS,7.110673753196932,-63.782751312889,-0.005500169760228948
M34_ptenblind,Base,PTEN,m34s5,8,CA1 SP,AS,-1.963232484315056,-74.37570658956821,-0.01425681123933823
M34_ptenblind,Base,PTEN,m34s5,10,CA1,AS,3.981958569773007,-83.95088164143543,-0.01214696440618574
M34_ptenblind,Base,PTEN,m34s5,12,CA1,AS,-5.276497062819694,-97.69943047361254,-0.004801297787589929
M34_ptenblind,Base,PTEN,m34s5,14,CA1,AS,-1.766195077725385,-106.5061577128177,-0.006584004109031056
M34_ptenblind,Base,PTEN,m34s5,16,CA1 SLM,AS,-7.431888824228732,-113.0836455159168,-0.009902239657027617
M34_ptenblind,Base,PTEN,m34s5,18,CA1 SLM,AS,-10.82214979869324,-108.9090054460581,-0.003903058100405489
M34_ptenblind,Base,PTEN,m34s5,20,CA1 SLM,AS,-8.90118142832881,-94.8410983896849,-0.01488779225463873
M34_ptenblind,Base,PTEN,m34s5,22,DG OML1,AS,20.0998837990529,-72.1864819032028,-0.01953161615854484
M34_ptenblind,Base,PTEN,m34s5,24,DG OML1,AS,95.31310879056109,-71.7748111709025,-0.02917712718249475
M34_ptenblind,Base,PTEN,m34s5,26,DG MML1,AS,100.421173798154,-169.8973089827541,-0.03296500898274753
M34_ptenblind,Base,PTEN,m34s5,28,DG MML1,AS,63.64952145939898,-368.9698658543504,-0.03714436057947136
M34_ptenblind,Base,PTEN,m34s5,30,DG GCL1,AS,-184.5605562410086,-625.4860652432897,-0.02815586370127707
M34_ptenblind,Base,PTEN,m34s5,32,DG GCL1,AS,-194.0468790586038,-678.7794437645877,-0.04332074254492858
M34_ptenblind,Base,PTEN,m34s5,34,DG GCL1,AS,-126.5486695272539,-536.2042312305498,-0.04467009422977632
M34_ptenblind,Base,PTEN,m34s5,36,HIL,AS,-13.6589967381314,-270.1816163122407,-0.03133249923959266
M34_ptenblind,Base,PTEN,m34s5,38,HIL,AS,157.4812398847106,1.597234322322349,-0.01912144873883699
M34_ptenblind,Base,PTEN,m34s5,40,HIL,AS,100.6839683903453,108.4968281979383,-0.01830603182158449
M34_ptenblind,Base,PTEN,m34s5,42,HIL,AS,36.98320705872362,110.9788823424533,-0.018093291000283
M34_ptenblind,Base,PTEN,m34s5,44,HIL,AS,130.6645620204603,73.14664595354643,-0.01772582333572078
M34_ptenblind,Base,PTEN,m34s5,46,HIL,AS,82.11101717351339,-101.9035117754798,-0.01387037717750601
M34_ptenblind,Base,PTEN,m34s5,48,HIL,AS,38.7152552299792,-364.9787744545837,-0.0174156554604305
M34_ptenblind,Base,PTEN,m34s5,50,DG GCL2,AS,-64.40871450907126,-675.4662604747472,-0.03925808777275531
M34_ptenblind,Base,PTEN,m34s5,52,DG GCL2,AS,-201.6518829423753,-931.1739339868063,-0.04049913107955393
M34_ptenblind,Base,PTEN,m34s5,54,DG GCL2,AS,-340.2754059228142,-975.1407734091351,-0.06232871027733537
M34_ptenblind,Base,PTEN,m34s5,56,DG GCL2,AS,-72.9142601227821,-661.8013500672653,-0.04925656249551634
M34_ptenblind,Base,PTEN,m34s5,58,DG GCL2,AS,46.76139812030447,-258.3435185222705,-0.03374705338065587
M34_ptenblind,Base,PTEN,m34s5,60,DG MML2,AS,235.3858655066135,104.7836873541235,-0.0485090533650132
M34_ptenblind,Base,PTEN,m34s5,62,DG MML2,AS,111.4906642747962,225.7603055708636,-0.05290286564113428
M34_ptenblind,Base,PTEN,m34s5,64,DG MML2,AS,111.4906642747962,226.5761126126491,
M34_ptenblind,Base,PTEN,m34s5,2,CA1,GZ,,-65.27960105020492,-0.002155839546707547
M34_ptenblind,Base,PTEN,m34s5,4,CA1 SP,GZ,-2.106205109627016,-67.17669377561475,-0.004641394801332675
M34_ptenblind,Base,PTEN,m34s5,6,CA1 SP,GZ,4.337433845766133,-67.64696465163935,-0.005500169760228948
M34_ptenblind,Base,PTEN,m34s5,8,CA1 SP,GZ,-0.1580022996471735,-72.52902671939037,-0.01425681123933823
M34_ptenblind,Base,PTEN,m34s5,10,CA1,GZ,5.70727932837702,-76.6481493340164,-0.01214696440618574
M34_ptenblind,Base,PTEN,m34s5,12,CA1,GZ,-11.59323415448588,-89.56533963563011,-0.004801297787589929
M34_ptenblind,Base,PTEN,m34s5,14,CA1,GZ,-1.467304845010082,-86.52483830686475,-0.006584004109031056
M34_ptenblind,Base,PTEN,m34s5,16,CA1 SLM,GZ,-13.10237761466734,-84.19724761462602,-0.009902239657027617
M34_ptenblind,Base,PTEN,m34s5,18,CA1 SLM,GZ,-5.160916236139106,-68.3626268730789,-0.003903058100405489
M34_ptenblind,Base,PTEN,m34s5,20,CA1 SLM,GZ,-1.491915795110897,-44.07863929623463,-0.01488779225463873
M34_ptenblind,Base,PTEN,m34s5,22,DG OML1,GZ,53.32897555443549,-18.48114513960041,-0.01953161615854484
M34_ptenblind,Base,PTEN,m34s5,24,DG OML1,GZ,156.6240864415323,-43.26091828893443,-0.02917712718249475
M34_ptenblind,Base,PTEN,m34s5,26,DG MML1,GZ,110.2865895917338,-219.4078789382685,-0.03296500898274753
M34_ptenblind,Base,PTEN,m34s5,28,DG MML1,GZ,73.11667165448584,-511.9518842853483,-0.03714436057947136
M34_ptenblind,Base,PTEN,m34s5,30,DG GCL1,GZ,-274.4839575982863,-867.3243288133965,-0.02815586370127707
M34_ptenblind,Base,PTEN,m34s5,32,DG GCL1,GZ,-253.966792937248,-950.2510946305075,-0.04332074254492858
M34_ptenblind,Base,PTEN,m34s5,34,DG GCL1,GZ,-114.8130355342742,-778.4899101882685,-0.04467009422977632
M34_ptenblind,Base,PTEN,m34s5,36,HIL,GZ,54.69931325604841,-493.9762803374744,-0.03133249923959266
M34_ptenblind,Base,PTEN,m34s5,38,HIL,GZ,111.4413353704637,-263.4019695344519,-0.01912144873883699
M34_ptenblind,Base,PTEN,m34s5,40,HIL,GZ,114.4822643649194,-156.0321245037141,-0.01830603182158449
M34_ptenblind,Base,PTEN,m34s5,42,HIL,GZ,37.6670591292843,-163.4966740842726,-0.018093291000283
M34_ptenblind,Base,PTEN,m34s5,44,HIL,GZ,67.64713410408267,-215.4788658267161,-0.01772582333572078
M34_ptenblind,Base,PTEN,m34s5,46,HIL,GZ,65.2958039314516,-353.3677898469518,-0.01387037717750601
M34_ptenblind,Base,PTEN,m34s5,48,HIL,GZ,71.96487918976818,-550.8452868852459,-0.0174156554604305
M34_ptenblind,Base,PTEN,m34s5,50,DG GCL2,GZ,-7.742604901713718,-826.4035084208504,-0.03925808777275531
M34_ptenblind,Base,PTEN,m34s5,52,DG GCL2,GZ,-221.009285219254,-1094.484172883581,-0.04049913107955393
M34_ptenblind,Base,PTEN,m34s5,54,DG GCL2,GZ,-490.4347081338207,-1124.919203461193,-0.06232871027733537
M34_ptenblind,Base,PTEN,m34s5,56,DG GCL2,GZ,-93.86468702746977,-659.943377385374,-0.04925656249551634
M34_ptenblind,Base,PTEN,m34s5,58,DG GCL2,GZ,44.69643869707664,-93.88232621990264,-0.03374705338065587
M34_ptenblind,Base,PTEN,m34s5,60,DG MML2,GZ,326.4297977570565,426.8433617763832,-0.0485090533650132
M34_ptenblind,Base,PTEN,m34s5,62,DG MML2,GZ,203.7737446446573,618.3819379962858,-0.05290286564113428
M34_ptenblind,Base,PTEN,m34s5,64,DG MML2,GZ,,607.0609170882428,
M34_ptenblind,CNO,PTEN,m34s8,2,CA1 SP,AS,3.156512159041614,-84.73295111167194,-0.001761482039450913
M34_ptenblind,CNO,PTEN,m34s8,4,CA1 SP,AS,3.156512159041614,-82.37309390861184,-0.004902240260506081
M34_ptenblind,CNO,PTEN,m34s8,6,CA1,AS,9.58641088483628,-83.22686250208388,-0.002802104901727743
M34_ptenblind,CNO,PTEN,m34s8,8,CA1,AS,-5.517816735219897,-93.47094596315571,-0.008388580865589482
M34_ptenblind,CNO,PTEN,m34s8,10,CA1,AS,10.05260396447983,-99.73338092652462,-0.008410443598622799
M34_ptenblind,CNO,PTEN,m34s8,12,CA1,AS,1.158106967311381,-117.6328902139986,-0.005230052004166146
M34_ptenblind,CNO,PTEN,m34s8,14,CA1 SLM,AS,-9.209696637656425,-138.2249833283935,-0.004489002156202656
M34_ptenblind,CNO,PTEN,m34s8,16,CA1 SLM,AS,-19.3387339225772,-147.6971909500964,-0.009235172956630296
M34_ptenblind,CNO,PTEN,m34s8,18,CA1 SLM,AS,-31.67360004038981,-134.1709935177553,-0.00983084762231661
M34_ptenblind,CNO,PTEN,m34s8,20,DG OML1,AS,-0.1579844955985115,-83.94408890249889,-0.005105904128967469
M34_ptenblind,CNO,PTEN,m34s8,22,DG OML1,AS,9.572361871888713,-34.84202929340174,-0.01518246215824379
M34_ptenblind,CNO,PTEN,m34s8,24,DG OML1,AS,31.71166617547155,2.411738894857735,-0.02443938491113573
M34_ptenblind,CNO,PTEN,m34s8,26,DG MML1,AS,84.87895147444159,3.399553281990963,-0.02082252526111015
M34_ptenblind,CNO,PTEN,m34s8,28,DG MML1,AS,120.1336449151671,-91.35291388420643,-0.02583645560973121
M34_ptenblind,CNO,PTEN,m34s8,30,DG MML1,AS,70.91858110856428,-314.2454535140045,-0.0300070653260703
M34_ptenblind,CNO,PTEN,m34s8,32,DG GCL1,AS,-126.0138258343419,-598.7037066248794,-0.01761243632350728
M34_ptenblind,CNO,PTEN,m34s8,34,DG GCL1,AS,-143.6289131184063,-721.8731222734974,-0.03144370969757255
M34_ptenblind,CNO,PTEN,m34s8,36,DG GCL1,AS,-212.8106682763119,-679.6326877523895,-0.03425224122778646
M34_ptenblind,CNO,PTEN,m34s8,38,HIL,AS,24.56426428842598,-398.8336134607011,-0.02158462043090029
M34_ptenblind,CNO,PTEN,m34s8,40,HIL,AS,134.4115564236903,-149.174570966629,-0.01110469286171918
M34_ptenblind,CNO,PTEN,m34s8,42,HIL,AS,44.18912977470201,-73.61518213151109,-0.01167350008857517
M34_ptenblind,CNO,PTEN,m34s8,44,HIL,AS,16.21329684217437,-63.62600275660385,-0.008479122836199055
M34_ptenblind,CNO,PTEN,m34s8,46,HIL,AS,124.2991772541216,-84.24533918614775,-0.009260398132112034
M34_ptenblind,CNO,PTEN,m34s8,48,HIL,AS,66.32826682813074,-266.5478356434313,-0.009923379601894922
M34_ptenblind,CNO,PTEN,m34s8,50,HIL,AS,-16.95545267614517,-534.0138035691131,-0.01506011039003
M34_ptenblind,CNO,PTEN,m34s8,52,DG GCL2,AS,-130.8028667479221,-789.8131202648007,-0.03192238931348878
M34_ptenblind,CNO,PTEN,m34s8,54,DG GCL2,AS,-109.6313721862727,-912.6131230723454,-0.03083033807764243
M34_ptenblind,CNO,PTEN,m34s8,56,DG GCL2,AS,-182.8212772880891,-907.528391658871,-0.03514456267894977
M34_ptenblind,CNO,PTEN,m34s8,58,DG GCL2,AS,-149.8619918628117,-682.5275884694996,-0.03689782279683093
M34_ptenblind,CNO,PTEN,m34s8,60,DG MML2,AS,131.1291383486138,-270.124741821651,-0.02121497456431325
M34_ptenblind,CNO,PTEN,m34s8,62,DG MML2,AS,182.9027281131543,14.15111132465171,-0.05422550902382083
M34_ptenblind,CNO,PTEN,m34s8,64,DG MML2,AS,182.9027281131543,111.0438610861552,
M34_ptenblind,CNO,PTEN,m34s8,2,CA1 SP,GZ,,-117.2618999972556,-0.001761482039450913
M34_ptenblind,CNO,PTEN,m34s8,4,CA1 SP,GZ,1.085553850446427,-114.5410470716847,-0.004902240260506081
M34_ptenblind,CNO,PTEN,m34s8,6,CA1,GZ,5.574169246831798,-114.2614574566379,-0.002802104901727743
M34_ptenblind,CNO,PTEN,m34s8,8,CA1,GZ,-3.374794111823156,-119.1682123188671,-0.008388580865589482
M34_ptenblind,CNO,PTEN,m34s8,10,CA1,GZ,12.43007677491361,-122.7156127643808,-0.008410443598622799
M34_ptenblind,CNO,PTEN,m34s8,12,CA1,GZ,-1.480454124063936,-135.7268215063306,-0.005230052004166146
M34_ptenblind,CNO,PTEN,m34s8,14,CA1 SLM,GZ,-7.183303481422818,-148.0439876225849,-0.004489002156202656
M34_ptenblind,CNO,PTEN,m34s8,16,CA1 SLM,GZ,-20.60063094038017,-149.628042895565,-0.009235172956630296
M34_ptenblind,CNO,PTEN,m34s8,18,CA1 SLM,GZ,-36.65822112615206,-130.5194649260832,-0.00983084762231661
M34_ptenblind,CNO,PTEN,m34s8,20,DG OML1,GZ,-1.931889265913,-71.16413339798012,-0.005105904128967469
M34_ptenblind,CNO,PTEN,m34s8,22,DG OML1,GZ,30.19257294966877,-6.680347880379111,-0.01518246215824379
M34_ptenblind,CNO,PTEN,m34s8,24,DG OML1,GZ,90.33470329601099,30.69417984759223,-0.02443938491113573
M34_ptenblind,CNO,PTEN,m34s8,26,DG MML1,GZ,126.0833037064371,-16.59827489205214,-0.02082252526111015
M34_ptenblind,CNO,PTEN,m34s8,28,DG MML1,GZ,175.7947508640553,-204.5225907265442,-0.02583645560973121
M34_ptenblind,CNO,PTEN,m34s8,30,DG MML1,GZ,94.14025935159854,-579.4065953417742,-0.0300070653260703
M34_ptenblind,CNO,PTEN,m34s8,32,DG GCL1,GZ,-283.4662512150779,-1050.82834855734,-0.01761243632350728
M34_ptenblind,CNO,PTEN,m34s8,34,DG GCL1,GZ,-248.9588864937355,-1217.532584482948,-0.03144370969757255
M34_ptenblind,CNO,PTEN,m34s8,36,DG GCL1,GZ,-157.1184149535571,-1135.619473959858,-0.03425224122778646
M34_ptenblind,CNO,PTEN,m34s8,38,HIL,GZ,89.6107194610455,-860.9726345231992,-0.02158462043090029
M34_ptenblind,CNO,PTEN,m34s8,40,HIL,GZ,159.1401693458381,-647.3569490312134,-0.01110469286171918
M34_ptenblind,CNO,PTEN,m34s8,42,HIL,GZ,38.79431096090155,-606.4680398766834,-0.01167350008857517
M34_ptenblind,CNO,PTEN,m34s8,44,HIL,GZ,14.44761214717735,-629.3015491208655,-0.008479122836199055
M34_ptenblind,CNO,PTEN,m34s8,46,HIL,GZ,8.22793283770151,-714.226894691342,-0.009260398132112034
M34_ptenblind,CNO,PTEN,m34s8,48,HIL,GZ,-11.01543936311929,-869.106891283665,-0.009923379601894922
M34_ptenblind,CNO,PTEN,m34s8,50,HIL,GZ,-20.47912316388232,-1082.584068423412,-0.01506011039003
M34_ptenblind,CNO,PTEN,m34s8,52,DG GCL2,GZ,-74.78339551231265,-1290.51769533537,-0.03192238931348878
M34_ptenblind,CNO,PTEN,m34s8,54,DG GCL2,GZ,-155.3400980162731,-1386.631342510429,-0.03083033807764243
M34_ptenblind,CNO,PTEN,m34s8,56,DG GCL2,GZ,-363.5757375972061,-1294.536152824026,-0.03514456267894977
M34_ptenblind,CNO,PTEN,m34s8,58,DG GCL2,GZ,-234.7483832715293,-779.9739792977896,-0.03689782279683093
M34_ptenblind,CNO,PTEN,m34s8,60,DG MML2,GZ,282.1267123595911,50.26159353501895,-0.02121497456431325
M34_ptenblind,CNO,PTEN,m34s8,62,DG MML2,GZ,339.6302675871256,605.2890036089359,-0.05422550902382083
M34_ptenblind,CNO,PTEN,m34s8,64,DG MML2,GZ,,785.686483986205,
M3_pten,Base,PTEN,m3s2,2,CA1,AS,-4.125152069921946,-290.0443809161048,-0.005133323572545086
M3_pten,Base,PTEN,m3s2,4,CA1 SP,AS,-4.125152069921946,-294.3671135486904,-0.005734652142995264
M3_pten,Base,PTEN,m3s2,6,CA1 SP,AS,-0.3596547314578141,-293.1304781988222,-0.008084541303852598
M3_pten,Base,PTEN,m3s2,8,CA1 SP,AS,0.9631024103224558,-291.0452446637179,-0.005584424983374748
M3_pten,Base,PTEN,m3s2,10,CA1,AS,-6.735458675580526,-289.6035740124602,-0.01050763328990639
M3_pten,Base,PTEN,m3s2,12,CA1,AS,-15.4131508183962,-278.035535492208,-0.01479329438910906
M3_pten,Base,PTEN,m3s2,14,CA1,AS,24.07234509416422,-243.2132060462148,-0.0126034588324022
M3_pten,Base,PTEN,m3s2,16,CA1 SLM,AS,-26.39577511270998,-229.3306550004715,-0.007217956776634077
M3_pten,Base,PTEN,m3s2,18,CA1 SLM,AS,-13.63009692513369,-187.8084681340767,-0.01504952724192215
M3_pten,Base,PTEN,m3s2,20,CA1 SLM,AS,-21.58722370842174,-129.1183650111397,-0.01206759201393777
M3_pten,Base,PTEN,m3s2,22,DG OML1,AS,-3.505526739784342,-48.47162995685589,-0.007976028113244129
M3_pten,Base,PTEN,m3s2,24,DG OML1,AS,18.91322824406752,38.34450231413269,-0.006656595285978789
M3_pten,Base,PTEN,m3s2,26,DG MML1,AS,-8.358460253156967,96.81116289033014,-0.009342992635055673
M3_pten,Base,PTEN,m3s2,28,DG MML1,AS,21.00316792470138,159.867616564946,-0.005865958011040284
M3_pten,Base,PTEN,m3s2,30,DG MML1,AS,36.43181523010639,197.1462254072757,-0.007399569693439443
M3_pten,Base,PTEN,m3s2,32,DG GCL1,AS,-30.02846670605307,192.1370717454793,-0.006793958045170747
M3_pten,Base,PTEN,m3s2,34,DG GCL1,AS,-11.07428346060509,213.3825209310757,-0.007250414032036147
M3_pten,Base,PTEN,m3s2,36,HIL,AS,54.00934421137529,244.7604507106692,-0.01120506565820512
M3_pten,Base,PTEN,m3s2,38,HIL,AS,43.52028728556952,212.390739933044,-0.02517783015867705
M3_pten,Base,PTEN,m3s2,40,HIL,AS,80.86750214112635,135.5737134313996,-0.02696835931464389
M3_pten,Base,PTEN,m3s2,42,HIL,AS,-0.3930956395496553,-30.64706198722181,-0.02923663855943174
M3_pten,Base,PTEN,m3s2,44,DG GCL2,AS,-120.5537712205374,-191.4381489849054,-0.05193953362863468
M3_pten,Base,PTEN,m3s2,46,DG GCL2,AS,-75.5893092631073,-214.1111784725987,-0.05518352396445485
M3_pten,Base,PTEN,m3s2,48,DG MML2,AS,-15.92977133996817,-156.1362641750754,-0.03222681752808269
M3_pten,Base,PTEN,m3s2,50,DG MML2,AS,37.2319703766203,-82.3877910900368,-0.03563341919501363
M3_pten,Base,PTEN,m3s2,52,DG MML2,AS,21.76726393798317,-49.48644591295145,-0.02339214674717007
M3_pten,Base,PTEN,m3s2,54,DG OML2,AS,8.499844410729331,-43.34964989626557,-0.008338706471190315
M3_pten,Base,PTEN,m3s2,56,DG OML2,AS,4.05950486396696,-48.46921249499013,-0.004652203293805663
M3_pten,Base,PTEN,m3s2,58,DG,AS,-11.12758456427284,-58.06346247215085,-0.004656700142740789
M3_pten,Base,PTEN,m3s2,60,DG,AS,6.74318563270169,-53.59613108482061,-0.006347469125841642
M3_pten,Base,PTEN,m3s2,62,DG,AS,43.23000487713613,-58.5133521253772,-0.007452416501292884
M3_pten,Base,PTEN,m3s2,64,DG,AS,43.23000487713613,-106.0748767600964,
M3_pten,Base,PTEN,m3s2,2,CA1,GZ,,-392.7841527629006,-0.005133323572545086
M3_pten,Base,PTEN,m3s2,4,CA1 SP,GZ,-10.91518010561768,-405.4035579038983,-0.005734652142995264
M3_pten,Base,PTEN,m3s2,6,CA1 SP,GZ,17.16331862284641,-408.9401404299784,-0.008084541303852598
