Mouse,Channel,TimeFrame,Region,Base_CSD,CNO_CSD,Delta_CSD,Base_Voltage,CNO_Voltage,Delta_Voltage,Base_Theta,CNO_Theta,Delta_Theta
M3_pten,16,AS,CA1 SLM,-26.39577511270998,5.355431702232525,31.751206814942506,-229.3306550004715,-209.4044876626254,19.926167337846096,-0.007217956776634077,-0.002794502689679178,0.004423454086954898
M3_pten,16,GZ,CA1 SLM,-37.99169993470489,-12.75733209425404,25.23436784045085,-367.8007623300113,-332.2146889941939,35.58607333581739,-0.007217956776634077,-0.002794502689679178,0.004423454086954898
M3_pten,18,AS,CA1 SLM,-13.63009692513369,-2.906389553528617,10.723707371605073,-187.8084681340767,-216.8477587350343,-29.0392906009576,-0.01504952724192215,-0.003020485715632045,0.012029041526290106
M3_pten,18,GZ,CA1 SLM,-31.1467235039406,9.78154008106519,40.92826358500579,-308.5939774037119,-330.9810617582394,-22.387084354527474,-0.01504952724192215,-0.003020485715632045,0.012029041526290106
M3_pten,20,AS,CA1 SLM,-21.58722370842174,-3.243539847579657,18.34368386084208,-129.1183650111397,-220.3035051232388,-91.1851401120991,-0.01206759201393777,-0.003464131569339858,0.00860346044459791
M3_pten,20,GZ,CA1 SLM,-27.07947314309933,0.5194551201276911,27.598928263227023,-221.4368658165286,-332.7711761974896,-111.33431038096097,-0.01206759201393777,-0.003464131569339858,0.00860346044459791
M3_pten,22,AS,DG OML1,-3.505526739784342,3.041325119551892,6.546851859336234,-48.47162995685589,-219.5175825148038,-171.04595255794788,-0.007976028113244129,-0.003270077347643904,0.004705950765600225
M3_pten,22,GZ,DG OML1,-2.886998688370606,6.705007245463711,9.592005933834317,-112.2327369655831,-334.8196060931098,-222.5868691275267,-0.007976028113244129,-0.003270077347643904,0.004705950765600225
M3_pten,24,AS,DG OML1,18.91322824406752,-2.576367832713933,-21.489596076781453,38.34450231413269,-221.1985607859505,-259.5430631000832,-0.006656595285978789,-0.004751155855971637,0.0019054394300071515
M3_pten,24,GZ,DG OML1,22.01561354472141,0.3648983534946263,-21.650715191226784,2.864331673225531,-343.2744760982326,-346.1388077714581,-0.006656595285978789,-0.004751155855971637,0.0019054394300071515
M3_pten,26,AS,DG MML1,-8.358460253156967,1.083842323869092,9.442302577026059,96.81116289033014,-220.319439266727,-317.1306021570571,-0.009342992635055673,-0.004482931638137402,0.00486006099691827
M3_pten,26,GZ,DG MML1,-4.807189762417512,-1.385596490675407,3.4215932717421054,81.68605116547131,-351.0603774440744,-432.7464286095457,-0.009342992635055673,-0.004482931638137402,0.00486006099691827
M3_pten,28,AS,DG MML1,21.00316792470138,-0.1690174307664688,-21.17218535546785,159.867616564946,-221.5871217339861,-381.45473829893206,-0.005865958011040284,-0.004101793513548414,0.00176416449749187
M3_pten,28,GZ,DG MML1,24.25261466733872,6.641182848202282,-17.611431819136435,162.0068614067157,-357.8913954437757,-519.8982568504914,-0.005865958011040284,-0.004101793513548414,0.00176416449749187
M3_pten,30,AS,DG MML1,36.43181523010639,-2.624472693714031,-39.05628792382042,197.1462254072757,-221.9114395922481,-419.0576649995238,-0.007399569693439443,-0.003162457549472713,0.00423711214396673
M3_pten,30,GZ,DG MML1,45.96376838572217,-1.918997815860217,-47.882766201582385,212.4095751880355,-370.4650545380807,-582.8746297261162,-0.007399569693439443,-0.003162457549472713,0.00423711214396673
M3_pten,32,AS,DG GCL1,-30.02846670605307,1.749817570965206,31.778284277018276,192.1370717454793,-219.6444647275889,-411.7815364730682,-0.006793958045170747,-0.006465536009655621,0.00032842203551512565
M3_pten,32,GZ,DG GCL1,-47.48204027103191,-4.130373718918007,43.351666552113905,210.5699246402291,-381.8592008997182,-592.4291255399473,-0.006793958045170747,-0.006465536009655621,0.00032842203551512565
M3_pten,34,AS,DG GCL1,-11.07428346060509,-0.5157678836650066,10.558515576940083,213.3825209310757,-218.9569328170926,-432.3394537481683,-0.007250414032036147,-0.005090501330836075,0.002159912701200072
M3_pten,34,GZ,DG GCL1,27.4078279646261,-2.289310578377016,-29.697138543003117,242.8573403735097,-381.7232892812928,-624.5806296548025,-0.007250414032036147,-0.005090501330836075,0.002159912701200072
M3_pten,36,AS,HIL,54.00934421137529,0.1115725778252885,-53.89777163355001,244.7604507106692,-217.53695792677,-462.29740863743916,-0.01120506565820512,-0.004527245638907708,0.006677820019297413
M3_pten,36,GZ,HIL,17.60470482610887,3.936439432123665,-13.668265393985203,249.1975377817623,-383.6526505934086,-632.8501883751709,-0.01120506565820512,-0.004527245638907708,0.006677820019297413
M3_pten,38,AS,HIL,43.52028728556952,-2.688343669244203,-46.20863095481373,212.390739933044,-215.2396132177667,-427.6303531508107,-0.02517783015867705,-0.003838010267334561,0.02133981989134249
M3_pten,38,GZ,HIL,6.222901106579939,-4.472137779317873,-10.695038885897812,231.0122448712278,-388.2416271772541,-619.2538720484819,-0.02517783015867705,-0.003838010267334561,0.02133981989134249
M3_pten,40,AS,HIL,80.86750214112635,0.6953741075234298,-80.17212803360292,135.5737134313996,-208.9919938421184,-344.565707273518,-0.02696835931464389,-0.006029332160504735,0.02093902715413916
M3_pten,40,GZ,HIL,50.90278334631599,5.424089329217072,-45.47869401709892,211.8779962713068,-385.748190957992,-597.6261872292988,-0.02696835931464389,-0.006029332160504735,0.02093902715413916
M3_pten,42,AS,HIL,-0.3930956395496553,-0.3755769461317083,0.01751869341794704,-30.64706198722181,-201.1666198983727,-170.51955791115088,-0.02923663855943174,-0.006835440878274695,0.022401197681157045
M3_pten,42,GZ,HIL,13.51194857152677,2.665694041918675,-10.846254529608094,142.377191080244,-378.6461001536884,-521.0232912339324,-0.02923663855943174,-0.006835440878274695,0.022401197681157045
M3_pten,44,AS,DG GCL2|HIL,-120.5537712205374,-9.092508171322198,111.4612630492152,-191.4381489849054,-192.24723509898,-0.8090861140746028,-0.05193953362863468,-0.01068610892860204,0.04125342470003264
M3_pten,44,GZ,DG GCL2|HIL,-75.94581223652858,-7.643176663306432,68.30263557322215,61.03197259803469,-368.4101208963029,-429.4420934943376,-0.05193953362863468,-0.01068610892860204,0.04125342470003264
M3_pten,46,AS,DG GCL2|HIL,-75.5893092631073,-5.846015429354496,69.7432938337528,-214.1111784725987,-166.6098524755793,47.50132599701942,-0.05518352396445485,-0.01686258008725937,0.03832094387719548
M3_pten,46,GZ,DG GCL2|HIL,-78.5643278328904,-21.4586155388945,57.1057122939959,53.29706274450449,-331.6018359908642,-384.8988987353687,-0.05518352396445485,-0.01686258008725937,0.03832094387719548
M3_pten,48,AS,DG MML2|HIL,-15.92977133996817,9.070420000965742,25.00019134093391,-156.1362641750754,-124.2382002074688,31.898063967606618,-0.03222681752808269,-0.01550109181619938,0.016725725711883306
M3_pten,48,GZ,DG MML2|HIL,9.541352123808663,-31.61982054351476,-41.16117266732342,126.7713384727785,-255.1091928951075,-381.88053136788596,-0.03222681752808269,-0.01550109181619938,0.016725725711883306
M3_pten,50,AS,DG MML2|DG GCL2,37.2319703766203,-30.47769453824322,-67.70966491486352,-82.3877910900368,-85.51434824245759,-3.126557152420787,-0.03563341919501363,-0.011337199510962,0.02429621968405163
M3_pten,50,GZ,DG MML2|DG GCL2,64.8056432998076,-32.49301705309132,-97.29866035289892,202.1582613403503,-146.1074912482925,-348.2657525886428,-0.03563341919501363,-0.011337199510962,0.02429621968405163
M3_pten,52,AS,DG MML2|DG GCL2,21.76726393798317,0.4167353507299725,-21.350528587253198,-49.48644591295145,-22.76474146757217,26.721704445379284,-0.02339214674717007,-0.01518282428559497,0.0082093224615751
M3_pten,52,GZ,DG MML2|DG GCL2,23.41494742027126,-59.13092500420032,-82.54587242447158,215.5291902681399,-28.95150940274918,-244.48069967088907,-0.02339214674717007,-0.01518282428559497,0.0082093224615751
M3_pten,54,AS,DG OML2|DG GCL2,8.499844410729331,-2.846616206774835,-11.346460617504166,-43.34964989626557,39.15291307378116,82.50256297004672,-0.008338706471190315,-0.008708519579110693,-0.0003698131079203776
M3_pten,54,GZ,DG OML2|DG GCL2,22.12059043369683,-0.7206086189516078,-22.841199052648438,197.3754155120623,123.413336081583,-73.96207943047929,-0.008338706471190315,-0.008708519579110693,-0.0003698131079203776
M3_pten,56,AS,DG OML2|DG MML2,4.05950486396696,27.46509184516193,23.40558698119497,-48.46921249499013,104.5353679736126,153.00458046860274,-0.004652203293805663,-0.006493040009401953,-0.00184083671559629
M3_pten,56,GZ,DG OML2|DG MML2,-6.499438691348973,19.46512858072917,25.964567272078146,155.3547570673435,273.1126462175547,117.75788915021118,-0.004652203293805663,-0.006493040009401953,-0.00184083671559629
M3_pten,58,AS,DG|DG MML2,-11.12758456427284,34.04944794663787,45.177032510910706,-58.06346247215085,130.151730190504,188.21519266265486,-0.004656700142740789,-0.01169549442065774,-0.007038794277916951
M3_pten,58,GZ,DG|DG MML2,-22.1954972163673,26.50845435357861,48.703951569945914,117.1914568245855,373.6077814154287,256.4163245908432,-0.004656700142740789,-0.01169549442065774,-0.007038794277916951
M3_pten,60,AS,DG|DG MML2,6.74318563270169,-16.55429017310049,-23.29747580580218,-53.59613108482061,112.9430451663533,166.5391762511739,-0.006347469125841642,-0.02612821855160668,-0.019780749425765035
M3_pten,60,GZ,DG|DG MML2,13.79170795339993,92.70485498571901,78.91314703231907,107.09609644246,466.9230309991889,359.8269345567289,-0.006347469125841642,-0.02612821855160668,-0.019780749425765035
M3_pten,62,AS,DG|DG OML2,43.23000487713613,-11.90392379565621,-55.133928672792344,-58.5133521253772,108.8615406928057,167.3748928181829,-0.007452416501292884,-0.02249674007719793,-0.015044323575905046
M3_pten,62,GZ,DG|DG OML2,38.60760014777316,-53.13093944262427,-91.73853959039744,77.02354738147356,477.2503128468664,400.2267654653928,-0.007452416501292884,-0.02249674007719793,-0.015044323575905046
M3_pten,64,AS,DG|DG OML2,43.23000487713613,-11.90392379565621,-55.133928672792344,-106.0748767600964,117.7204390614195,223.79531582151589,,,
M3_pten,64,GZ,DG|DG OML2,,,,8.16879613566506,511.3198535689891,503.15105743332407,,,
M5_Pten,2,AS,CA1|CA1 SP,13.30425916120525,-2.514371917245157,-15.818631078450407,-83.14989018737033,-83.60468712373114,-0.45479693636080754,-0.002617757384304802,-0.003178540980764888,-0.0005607835964600858
M5_Pten,2,GZ,CA1|CA1 SP,,,,-183.4661765176742,-147.1695196433146,36.2966568743596,-0.002617757384304802,-0.003178540980764888,-0.0005607835964600858
M5_Pten,4,AS,CA1 SP,13.30425916120525,-2.514371917245157,-15.818631078450407,-86.07539893185944,-107.1220176348547,-21.04661870299526,-0.01090061357410265,-0.008927022084722026,0.001973591489380625
M5_Pten,4,GZ,CA1 SP,15.13081212197581,-4.537345077584962,-19.66815719956077,-195.3235063396516,-184.6060116341298,10.717494705521801,-0.01090061357410265,-0.008927022084722026,0.001973591489380625
M5_Pten,6,AS,CA1 SP|CA1,2.050531489769816,0.6826315041131971,-1.367899985656619,-104.4048135211359,-127.8562427061722,-23.45142918503629,-0.008915039632636072,-0.01026673727257999,-0.001351697639943918
M5_Pten,6,GZ,CA1 SP|CA1,-0.9745936239919288,-13.44306348106281,-12.46846985707088,-226.1587674500512,-219.1583780829186,7.000389367132584,-0.008915039632636072,-0.01026673727257999,-0.001351697639943918
M5_Pten,8,AS,CA1,0.07812812200288022,-6.749446870290231,-6.827574992293111,-126.2656564039808,-156.6699558839193,-30.4042994799385,-0.004236906606359732,-0.003139856721566098,0.0010970498847936339
M5_Pten,8,GZ,CA1,-0.03937752016129951,25.97861575640843,26.01799327656973,-256.8754602651127,-239.0312176956784,17.84424256943427,-0.004236906606359732,-0.003139856721566098,0.0010970498847936339
M5_Pten,10,AS,CA1,-10.90617070112692,-2.116115850212363,8.790054850914556,-147.4573918892635,-161.515412842231,-14.058020952967496,-0.004651332106387923,-0.004399759582741377,0.00025157252364654565
M5_Pten,10,GZ,CA1,-11.16352696572582,-11.63964337467596,-0.4761164089501406,-288.1319640112705,-283.906315752159,4.2256482591114946,-0.004651332106387923,-0.004399759582741377,0.00025157252364654565
M5_Pten,12,AS,CA1|CA1 SLM,0.8523848355578565,-2.041756431682729,-2.8941412672405855,-154.8569548674144,-170.445142021247,-15.588187153832592,-0.004302442810874951,-0.006312909620670268,-0.0020104668097953174
M5_Pten,12,GZ,CA1|CA1 SLM,3.603043094758046,6.055559430803569,2.4525163360455235,-305.6750688396517,-313.0428126600922,-7.367743820440467,-0.004302442810874951,-0.006312909620670268,-0.0020104668097953174
M5_Pten,14,AS,CA1|CA1 SLM,-18.03058126698371,1.358355576860499,19.38893684384421,-162.4843233353864,-173.6421613348401,-11.157837999453704,-0.007189846115476301,-0.006429218292701317,0.0007606278227749843
M5_Pten,14,GZ,CA1|CA1 SLM,-18.41095955141131,2.348306541618663,20.75926609302997,-323.7659892097848,-344.4950362837565,-20.729047073971742,-0.007189846115476301,-0.006429218292701317,0.0007606278227749843
M5_Pten,16,AS,CA1|DG OML1,-8.336450132872429,4.771345847272329,13.107795980144758,-148.0709091756354,-177.3963118701837,-29.325402694548302,-0.01358954057220866,-0.01083799705436127,0.0027515435178473904
M5_Pten,16,GZ,CA1|DG OML1,11.2481886340726,14.27568708147322,3.027498447400621,-324.9171522797131,-380.1808770423193,-55.263724762606216,-0.01358954057220866,-0.01083799705436127,0.0027515435178473904
M5_Pten,18,AS,CA1 SLM|DG OML1,7.081561076366691,-0.4101141029611578,-7.491675179327849,-124.0528154175311,-184.0809639488089,-60.02814853127779,-0.003065878405343591,-0.009556377203743112,-0.006490498798399521
M5_Pten,18,GZ,CA1 SLM|DG OML1,-0.7471884450604834,-4.393265543994817,-3.646077098934333,-330.8650782850922,-429.2749052025397,-98.4098269174475,-0.003065878405343591,-0.009556377203743112,-0.006490498798399521
M5_Pten,20,AS,CA1 SLM|DG MML1,6.785751303748389,28.24574123127512,21.459989927526728,-105.3642811122277,-189.0737627410437,-83.70948162881601,-0.01979760196027814,-0.01471506070459883,0.0050825412556793105
M5_Pten,20,GZ,CA1 SLM|DG MML1,10.81208259828629,28.49926926573301,17.687186667446717,-332.673119716957,-469.6445152407787,-136.97139552382168,-0.01979760196027814,-0.01471506070459883,0.0050825412556793105
M5_Pten,22,AS,CA1 SLM|DG MML1,11.42934033328007,30.12111720962161,18.69177687634154,-94.75745996498962,-221.7919259786464,-127.03446601365677,-0.02180608433112358,-0.0128239090456281,0.00898217528549548
M5_Pten,22,GZ,CA1 SLM|DG MML1,37.35745337701614,25.14662500900057,-12.210828368015573,-347.4951572105533,-539.8629968004428,-192.3678395898895,-0.02180608433112358,-0.0128239090456281,0.00898217528549548
M5_Pten,24,AS,DG OML1|DG GCL1,50.44703959199168,-68.98506897663957,-119.43210856863125,-89.0259802094139,-282.686243696049,-193.66026348663513,-0.01801406437193148,-0.01418813409687764,0.003825930275053839
M5_Pten,24,GZ,DG OML1|DG GCL1,45.23492628528226,-76.60453550277221,-121.83946178805448,-382.1186003137807,-634.5632584368601,-252.44465812307942,-0.01801406437193148,-0.01418813409687764,0.003825930275053839
M5_Pten,26,AS,DG OML1|DG GCL1,129.8040599774218,-103.4962853071766,-233.3003452845984,-137.1516943967194,-265.5905207445724,-128.43882634785302,-0.02580522780683018,-0.0149167156890158,0.01088851211781438
M5_Pten,26,GZ,DG OML1|DG GCL1,137.2158911920363,-69.19910061743948,-206.4149918094758,-471.3049716636783,-650.043925300973,-178.73895363729468,-0.02580522780683018,-0.0149167156890158,0.01088851211781438
M5_Pten,28,AS,DG MML1|DG GCL1,-54.93351382672633,-131.3761501012598,-76.44263627453347,-313.7699617884466,-132.670793154569,181.0991686338776,-0.02909329975782466,-0.01359250133200404,0.01550079842582062
M5_Pten,28,GZ,DG MML1|DG GCL1,-183.7010537424393,-29.36163695726524,154.33941678517408,-696.7248134925719,-587.4233558529711,109.30145763960081,-0.02909329975782466,-0.01359250133200404,0.01550079842582062
M5_Pten,30,AS,DG MML1|DG GCL1,-291.1202901464594,20.95214598449774,312.07243613095716,-426.1349246709673,150.754656110491,576.8895807814583,-0.02648901658117549,-0.01473383138949666,0.01175518519167883
M5_Pten,30,GZ,DG MML1|DG GCL1,-237.7486690398183,22.16884068080356,259.91750972062187,-751.5083688204409,-472.1954488642602,279.3129199561807,-0.02648901658117549,-0.01473383138949666,0.01175518519167883
M5_Pten,32,AS,DG MML1|HIL,-381.9897741917757,134.075483963966,516.0652581557417,-236.0747404612941,411.2192005820012,647.2939410432953,-0.040578311353364,-0.006608548861281057,0.03396976249208294
M5_Pten,32,GZ,DG MML1|HIL,-90.63425371723802,64.48603335613485,155.12028707337288,-555.1297547387295,-373.0675297542813,182.06222498444822,-0.040578311353364,-0.006608548861281057,0.03396976249208294
M5_Pten,34,AS,DG GCL1|HIL,276.5923619575208,22.73118587406091,-253.86117608345987,410.4060889279694,504.0166885385021,93.61059961053269,-0.02758843897995034,-0.02320804697749891,0.004380392002451428
M5_Pten,34,GZ,DG GCL1|HIL,131.4470844884072,24.58739390570995,-106.85969058269725,-190.5757716444672,-331.0455751084054,-140.46980346393818,-0.02758843897995034,-0.02320804697749891,0.004380392002451428
M5_Pten,36,AS,DG GCL1|HIL,227.1622367527176,-3.221973869371126,-230.38421062208872,741.692380786437,570.3129703361184,-171.37941045031857,-0.02117503760220663,-0.007797914595386471,0.013377123006820158
M5_Pten,36,GZ,DG GCL1|HIL,151.2992612777217,45.71371474024338,-105.58554653747834,10.8827684746413,-335.9618711806571,-346.8446396552984,-0.02117503760220663,-0.007797914595386471,0.013377123006820158
M5_Pten,38,AS,HIL,-19.20523484954444,0.3616450082920442,19.566879857836483,785.9671818270228,640.1276014652491,-145.83958036177376,-0.01933673037607671,-0.007042410002167415,0.012294320373909297
M5_Pten,38,GZ,HIL,38.11054845010084,29.7388173468102,-8.371731103290642,14.51986344134222,-375.4667688588625,-389.98663230020475,-0.01933673037607671,-0.007042410002167415,0.012294320373909297
M5_Pten,40,AS,HIL,1.342773437499997,37.42163661278031,36.07886317528031,853.9241300084285,709.2233238378501,-144.7008061705784,-0.004432069488965654,-0.007003701936354884,-0.0025716324473892297
M5_Pten,40,GZ,HIL,44.7210496471774,-18.94086846558179,-63.661918112759196,-5.59272140753117,-445.0834037548483,-439.49068234731715,-0.004432069488965654,-0.007003701936354884,-0.0025716324473892297
M5_Pten,42,AS,HIL,-35.01466716951723,45.03283990226526,80.04750707178249,919.0661165229511,733.3407127864275,-185.72540373652362,-0.008346090144436021,-0.008984921069145103,-0.0006388309247090818
M5_Pten,42,GZ,HIL,23.71904926915322,-38.34941530007925,-62.068464569232475,-62.9187411949284,-518.7250356205171,-455.8062944255887,-0.008346090144436021,-0.008984921069145103,-0.0006388309247090818
M5_Pten,44,AS,HIL,12.28289591991688,77.08210051386384,64.79920459394695,1025.119892294476,700.9293081920106,-324.1905841024653,-0.005245744749785186,-0.01312310044786782,-0.007877355698082632
M5_Pten,44,GZ,HIL,3.9279076360887,-46.50731240549391,-50.43522004158261,-135.6006059490267,-589.234363278963,-453.6337573299363,-0.005245744749785186,-0.01312310044786782,-0.007877355698082632
M5_Pten,46,AS,HIL,70.01840732896409,212.5634390984654,142.54503176950132,1118.429350160464,579.5027320739711,-538.926618086493,-0.0107847504087819,-0.01688699593638021,-0.0061022455275983115
M5_Pten,46,GZ,HIL,-78.7727602066532,-113.966067265805,-35.19330705915179,-253.1087906634222,-693.2176862444194,-440.10889558099717,-0.0107847504087819,-0.01688699593638021,-0.0061022455275983115
M5_Pten,48,AS,HIL,191.9497126508553,165.1988978973043,-26.750814753550998,1135.138294014199,200.1529189348928,-934.9853750793061,-0.01829214837663546,-0.01572149719623767,0.0025706511803977906
M5_Pten,48,GZ,HIL,-65.75258316532268,-120.2810964276713,-54.528513262348625,-384.8776895491798,-876.1429440500584,-491.2652545008786,-0.01829214837663546,-0.01572149719623767,0.0025706511803977906
M5_Pten,50,AS,HIL|DG GCL2,-9.83469931365903,-87.45788195118406,-77.62318263752503,937.7343901954746,-402.9834161655538,-1340.7178063610284,-0.0329363168133693,-0.01689057578619089,0.01604574102717841
M5_Pten,50,GZ,HIL|DG GCL2,-49.06832787298367,37.23601591751872,86.3043437905024,-793.1378474001017,-1019.001230423009,-225.86338302290733,-0.0329363168133693,-0.01689057578619089,0.01604574102717841
M5_Pten,52,AS,HIL|DG GCL2,1127.784202165922,-267.3533352178337,-1395.1375373837557,671.4157167806666,-922.3846001390466,-1593.8003169197132,-0.03299730679314458,-0.02560371594388003,0.007393590849264553
M5_Pten,52,GZ,HIL|DG GCL2,-8.542952998991893,-35.88719521799401,-27.34424221900212,-1163.968445824794,-1040.150555291277,123.8178905335169,-0.03299730679314458,-0.02560371594388003,0.007393590849264553
M5_Pten,54,AS,DG GCL2,-853.3961303398723,-309.1724968583731,544.2236334814993,-805.6364573878371,-1131.704786082451,-326.0683286946138,-0.03539755652152478,-0.03834183473019035,-0.0029442782086655725
M5_Pten,54,GZ,DG GCL2,32.432310042843,-269.3939208984374,-301.8262309412804,-1446.592737416752,-882.2464239401896,564.3463134765624,-0.03539755652152478,-0.03834183473019035,-0.0029442782086655725
M5_Pten,56,AS,DG GCL2,-356.331281344909,-214.1580689680763,142.17321237683268,-1412.398595532936,-993.7508520319665,418.64774350096957,-0.05652698060389463,-0.05462283644800527,0.0019041441558893604
M5_Pten,56,GZ,DG GCL2,-115.2107484879031,-186.230707827801,-71.01995933989791,-1485.002361360143,-378.3950626989715,1106.6072986611714,-0.05652698060389463,-0.05462283644800527,0.0019041441558893604
M5_Pten,58,AS,DG MML2|DG GCL2,-379.775415601023,31.90547565408637,411.6808912551094,-1638.76823963466,-599.1493139170866,1039.6189257175733,-0.08012233112015135,-0.05692787483908885,0.023194456281062502
M5_Pten,58,GZ,DG MML2|DG GCL2,-441.8512159778223,92.96146515877012,534.8126811365923,-1263.070528624488,356.9322715598468,1620.0028001843348,-0.08012233112015135,-0.05692787483908885,0.023194456281062502
M5_Pten,60,AS,DG MML2,-183.4612990279333,201.4660735961333,384.9273726240666,-1435.973741206886,-222.4080210687426,1213.5657201381434,-0.08319255888802542,-0.03417562646113485,0.049016932426890564
M5_Pten,60,GZ,DG MML2,-366.060318485383,329.5674829439084,695.6278014292914,-517.1939036885246,1030.05499024581,1547.2488939343345,-0.08319255888802542,-0.03417562646113485,0.049016932426890564
M5_Pten,62,AS,DG MML2,157.3619793748,155.6992062173884,-1.662773157411607,-1000.453458287409,-49.59851747161195,950.8549408157971,-0.06151952801887249,-0.04834376822369382,0.013175759795178668
M5_Pten,62,GZ,DG MML2,315.402123235887,296.8122772357431,-18.589846000143893,623.998423091701,1345.106066808768,721.1076437170669,-0.06151952801887249,-0.04834376822369382,0.013175759795178668
M5_Pten,64,AS,DG OML2|DG MML2,157.3619793748,155.6992062173884,-1.662773157411607,-686.3899705815612,-29.70720708334874,656.6827634982125,,,
M5_Pten,64,GZ,DG OML2|DG MML2,,,,1352.870753554047,1307.1110388155,-45.75971473854702,,,
m28_ptenblind,2,AS,CA1|CA1 SP,-72.03280163542989,-49.58180576334217,22.450995872087724,-53.37334470630186,-255.8583144825029,-202.48496977620104,-0.02323983860523732,-0.008461375618415617,0.014778462986821703
m28_ptenblind,2,GZ,CA1|CA1 SP,,,,-29.07362140592982,-21.34682702236491,7.726794383564911,-0.02323983860523732,-0.008461375618415617,0.014778462986821703
m28_ptenblind,4,AS,CA1 SP,-72.03280163542989,-49.58180576334217,22.450995872087724,-100.6355443930725,-344.1060727068003,-243.4705283137278,-0.02392993815848112,-0.007228506465682126,0.016701431692798994
m28_ptenblind,4,GZ,CA1 SP,-48.52147256174402,-27.28240720687374,21.23906535487028,-66.5019926477651,-77.13439816334208,-10.632405515576977,-0.02392993815848112,-0.007228506465682126,0.016701431692798994
m28_ptenblind,6,AS,CA1 SP|CA1,11.86143528774876,-1.950617641439226,-13.812052929187987,-81.32532523380769,-385.5858957124449,-304.2605704786372,-0.02567156452857929,-0.009711585349369611,0.015959979179209677
m28_ptenblind,6,GZ,CA1 SP|CA1,1.434572281376012,1.651394751764122,0.2168224703881101,-56.20399850313781,-102.4388485267514,-46.23485002361359,-0.02567156452857929,-0.009711585349369611,0.015959979179209677
m28_ptenblind,8,AS,CA1 SP|CA1,12.99843946686181,26.06320686047644,13.06476739361463,-72.917811603467,-417.576445583486,-344.65863398001903,-0.02106265085531758,-0.005533450719228613,0.015529200136088966
m28_ptenblind,8,GZ,CA1 SP|CA1,9.474600515057972,3.767936460433467,-5.706664054624505,-46.09211155625641,-128.5684304159196,-82.4763188596632,-0.02106265085531758,-0.005533450719228613,0.015529200136088966
m28_ptenblind,10,AS,CA1,-16.7449014571012,-39.95458305339375,-23.209681596292548,-78.8729180933529,-484.0086545192354,-405.1357364258825,-0.0223347143271603,-0.00725958534983231,0.015075128977327991
m28_ptenblind,10,GZ,CA1,-12.466307609312,-32.7203812137727,-20.254073604460697,-50.01049354428152,-172.6160831138736,-122.60558956959207,-0.0223347143271603,-0.00725958534983231,0.015075128977327991
m28_ptenblind,12,AS,CA1|CA1 SLM,-8.742378800726295,-35.08768301180864,-26.34530421108235,-67.26338556693304,-506.2580029499481,-438.99461738301505,-0.02684243886440515,-0.01315388598339485,0.0136885528810103
m28_ptenblind,12,GZ,CA1|CA1 SLM,-9.51742356823337,-42.70165966403099,-33.18423609579762,-37.08017067831071,-179.8579106565381,-142.7777399782274,-0.02684243886440515,-0.01315388598339485,0.0136885528810103
m28_ptenblind,14,AS,CA1 SLM,8.774632992951759,-22.05039899977272,-30.82503199272448,-47.74033479176121,-493.5598650413925,-445.8195302496313,-0.01898495222033779,-0.009864037114034227,0.009120915106303562
m28_ptenblind,14,GZ,CA1 SLM,7.744696832472287,-48.56835642168598,-56.31305325415827,-14.6300519099001,-146.6232675020812,-131.99321559218112,-0.01898495222033779,-0.009864037114034227,0.009120915106303562
m28_ptenblind,16,AS,CA1 SLM,21.30851843168059,18.79497928082791,-2.5135391508526794,-36.8996932793455,-459.2288321973872,-422.3291389180417,-0.01733803678469438,-0.004348594133502827,0.012989442651191552
m28_ptenblind,16,GZ,CA1 SLM,22.49945363690776,16.74590572234122,-5.753547914566539,1.143095923251795,-64.56812874215547,-65.71122466540726,-0.01733803678469438,-0.004348594133502827,0.012989442651191552
m28_ptenblind,18,AS,CA1 SLM|DG OML1,-3.532829187105328,32.04928639599736,35.58211558310269,-46.49596788081885,-447.3071830401282,-400.81121515930937,-0.02260151235080682,-0.01598879690323127,0.006612715447575548
m28_ptenblind,18,GZ,CA1 SLM|DG OML1,33.2757273027974,106.2012949297505,72.9255676269531,-4.451564100922139,14.69827870853615,19.149842809458292,-0.02260151235080682,-0.01598879690323127,0.006612715447575548
m28_ptenblind,20,AS,DG OML1,86.22212909981413,79.29105344025979,-6.931075659554338,-54.42064530621922,-471.8665680944673,-417.4459227882481,-0.05864996473094074,-0.03359396572658931,0.025055999004351424
m28_ptenblind,20,GZ,DG OML1,210.4402357532131,353.7998199462891,143.35958419307602,-37.83979572233606,-61.16935855052508,-23.32956282818902,-0.05864996473094074,-0.03359396572658931,0.025055999004351424
m28_ptenblind,22,AS,DG OML1|DG MML1,154.3280560037364,261.9753054645667,107.6472494608303,-154.5301888493582,-586.8163366040748,-432.2861477547166,-0.05961284277851488,-0.0469160406181832,0.012696802160331679
m28_ptenblind,22,GZ,DG OML1|DG MML1,296.7190896311115,563.020460067257,266.3013704361455,-272.4352351954726,-432.6109338979252,-160.17569870245256,-0.05961284277851488,-0.0469160406181832,0.012696802160331679
m28_ptenblind,24,AS,DG OML1|DG MML1,100.2191021619248,68.80059693475509,-31.418505227169703,-419.6325278381095,-956.3984297123194,-536.7659018742099,-0.04963195924536016,-0.04916336407591424,0.00046859516944591784
