file,session_time,subject,timestamp,event
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,173.72,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,174.83,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,175.19,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,176.33,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,177.07,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,177.57,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,177.68,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,179.31,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,192.29,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,192.57,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,305.25,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,306.02,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,307.69,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,307.75,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,308.17,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,308.68,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,317.56,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,317.80,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,354.28,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,354.84,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,354.86,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,354.99,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,355.60,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,356.67,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,384.08,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,384.18,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,384.26,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,384.30,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,384.33,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,384.64,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,384.72,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,385.88,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,386.25,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,387.71,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,454.07,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,454.15,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,454.19,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,456.76,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,461.32,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,461.36,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,465.33,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,465.34,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,466.12,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,466.71,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,492.32,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,492.33,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,492.77,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,493.13,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,493.39,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,495.00,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,506.28,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,506.36,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,506.40,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,506.48,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,507.28,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,511.86,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,585.37,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,585.40,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,585.44,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,586.09,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,586.25,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,586.53,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,586.78,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,586.79,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,587.07,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,589.74,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,595.96,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,596.05,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,596.29,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,596.35,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,596.41,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,596.42,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,596.95,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,596.99,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,597.03,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,597.09,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,597.13,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,602.24,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,654.28,hiT_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,664.28,hiT_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,664.28,lowT_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,674.28,lowT_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,676.37,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,676.80,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,676.92,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,677.41,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,677.45,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,679.57,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,679.76,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,679.93,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,688.26,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,688.27,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,690.20,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,690.33,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,690.77,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,690.84,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,691.81,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,691.99,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,692.02,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,692.73,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,692.77,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,693.22,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,850.54,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,850.91,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,851.00,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,851.01,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,882.11,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,885.59,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,891.11,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,891.12,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,987.07,click_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,997.07,click_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,997.07,noise_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1007.07,noise_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1290.78,click_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1300.78,click_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1300.78,noise_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1310.78,noise_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1583.94,hiT_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1593.94,hiT_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1593.94,lowT_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1603.94,lowT_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1661.88,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1662.12,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1662.44,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1673.96,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1675.72,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1676.42,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1676.58,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1676.61,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1677.27,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1677.71,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1677.72,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1680.29,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1704.68,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1704.72,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1704.84,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1704.93,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1705.25,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1705.31,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1705.66,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1705.83,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1706.16,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1708.32,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1712.57,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1713.82,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1713.83,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1717.67,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1717.93,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1723.39,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1727.41,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1727.54,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1729.87,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1731.42,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1810.21,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1811.27,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1845.89,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1845.93,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1847.39,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1847.40,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1847.76,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1847.77,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1847.84,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1847.86,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1851.91,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1851.98,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1854.96,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1867.91,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1868.54,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1868.55,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1923.55,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1928.10,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1926.00,click_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1936.00,click_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1928.26,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1928.28,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1931.18,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1931.95,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1933.62,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1934.25,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1936.00,noise_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,1946.00,noise_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,2248.24,hiT_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,2258.24,hiT_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,2258.24,lowT_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,2268.24,lowT_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,2589.27,hiT_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,2599.27,hiT_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,2599.27,lowT_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,2609.27,lowT_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,2912.03,click_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,2922.03,click_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,2922.03,noise_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,2932.03,noise_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3201.59,hiT_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3211.59,hiT_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3211.59,lowT_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3221.59,lowT_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3523.31,click_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3533.31,click_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3533.31,noise_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3543.31,noise_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3836.80,click_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3846.80,click_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3846.80,noise_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3856.80,noise_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3937.50,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3937.67,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3938.08,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3940.68,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3941.76,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3951.29,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3956.98,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3957.41,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3958.14,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3958.16,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3958.40,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3958.78,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3958.86,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3958.92,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3958.99,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3960.05,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3960.20,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3961.33,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3964.95,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3965.07,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3965.22,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3965.24,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3965.25,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3965.27,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3965.29,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3969.34,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3970.33,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3970.36,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3976.45,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3976.72,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3976.76,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3976.85,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3983.24,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3983.28,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3983.61,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3985.76,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3990.73,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3990.87,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,3991.17,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,4010.42,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,4017.81,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,4018.00,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,4018.15,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,4022.42,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,4030.20,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,4030.25,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,4030.41,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,4030.42,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,4035.00,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,4035.02,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,4040.14,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,4040.16,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,4040.41,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,4040.42,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,4040.55,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,4040.60,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,4040.93,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,4041.03,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,4041.93,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,4041.94,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,4048.79,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,4048.80,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,4171.81,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,4173.39,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,4176.49,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,4178.21,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,4178.23,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,4178.25,mag_end
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,4183.54,mag_start
!2025-09-12_Multi_spcon_J1_J2_precon1,2025-09-12 11:44:11,1,4184.05,mag_end
