project,mouse,session,session_label,type,name,version,start_s,label,label_name,decided_by,version_at,version_note,added_by,entry_id
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,253.676297,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,255.064,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,283.736776,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,289.550926,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,294.64,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,315.838322,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,318.960926,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,360.21215,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,364.138399,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,446.940488,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,468.666557,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,503.951426,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,509.860617,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,537.419926,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,540.210782,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,564.089872,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,577.839487,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,587.865851,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,647.011603,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,648.496236,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,689.373,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,690.307855,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,728.554513,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,775.309087,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,790.63589,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,803.129944,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,808.832183,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,809.546401,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,814.353822,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,818.205572,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,821.704806,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,821.870186,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,825.052784,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,826.192663,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,829.374314,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,831.539824,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,843.36386,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,849.375865,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,860.40572,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,863.328375,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,863.497313,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,869.303071,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,873.426839,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,880.623877,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,904.880317,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,912.311195,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,918.410229,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,931.945691,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,936.509578,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,951.292522,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,964.276834,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,967.726109,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,967.85185,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,977.825616,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,977.950978,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,1008.017987,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,1008.158092,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,1035.127082,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,1043.289918,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,1044.743052,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,1076.564587,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,1079.316231,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,1080.540669,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,1085.701686,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,1087.843381,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,1102.180999,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,1112.748936,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,1121.774936,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
PTEN,59,4,PTEN m59 s4 2025-07-07,ds,m59s4jul7,5,1143.491278,spike,Dentate Spike,Rain Younger,2026-09-22T14:09:30-04:00,"Aligned to the mean magnitude over 16 channels, ±100 ms, reading v4. 341 stamp(s) moved by -80.9 to 65.1 ms; 74 left where they were. No labels changed.",Shahriar Tafti,dbf2676df67a
